"Clusters","Targets"
"1","AT3G27770"
"1","AT4G34860"
"1","AT1G18870"
"1","AT2G34150"
"1","AT3G61430"
"1","AT3G51600"
"1","AT3G11020"
"1","AT2G46640"
"1","AT1G09350"
"1","AT2G30766"
"1","AT3G45970"
"1","AT1G02820"
"1","AT2G06255"
"1","AT3G45020"
"1","AT3G47010"
"1","AT2G30820"
"1","AT1G06910"
"1","AT3G17668"
"1","AT1G19670"
"1","AT5G63290"
"1","AT5G17490"
"1","AT3G16460"
"1","AT4G38860"
"1","AT3G49710"
"1","AT1G18750"
"1","AT5G15510"
"1","AT4G27860"
"1","AT5G53760"
"1","AT3G06870"
"1","AT1G52827"
"1","AT1G04220"
"1","AT4G35030"
"1","AT1G31710"
"1","AT4G23880"
"1","AT5G23930"
"1","AT4G25470"
"1","AT2G27590"
"1","AT1G54100"
"1","AT3G03470"
"1","AT2G38695"
"1","AT4G15765"
"1","AT1G54850"
"1","AT1G62290"
"1","AT5G61540"
"1","AT5G44050"
"1","AT2G38465"
"1","AT3G57680"
"1","AT5G54585"
"1","AT1G31820"
"1","AT5G18475"
"1","AT3G43800"
"1","AT5G64850"
"1","AT1G22470"
"1","AT3G58980"
"1","AT3G06830"
"1","AT1G09415"
"1","AT3G29330"
"1","AT1G74088"
"1","AT1G66180"
"1","AT2G42040"
"1","AT1G51520"
"1","AT3G15750"
"1","AT3G61890"
"1","AT1G05640"
"1","AT2G37870"
"1","AT4G30130"
"1","AT3G48530"
"1","AT1G14600"
"1","AT3G15920"
"1","AT5G42990"
"1","AT4G23630"
"1","AT1G11755"
"1","AT2G30590"
"1","AT3G56580"
"1","AT5G04260"
"1","AT3G54010"
"1","AT4G24210"
"1","AT5G05610"
"1","AT3G22180"
"1","AT5G13460"
"1","AT5G49560"
"1","AT3G17630"
"1","AT3G19790"
"1","AT1G16430"
"1","AT2G19310"
"1","AT1G51390"
"1","AT5G39600"
"1","AT5G48720"
"1","AT4G01610"
"1","AT1G49350"
"1","AT5G10745"
"1","AT1G78930"
"1","AT4G16790"
"1","AT3G61460"
"1","AT4G18210"
"1","AT3G44420"
"1","AT3G54140"
"1","AT1G65490"
"1","AT5G07220"
"1","AT3G06080"
"1","AT5G41315"
"1","AT5G41340"
"1","AT1G21980"
"1","AT5G50720"
"1","AT3G47690"
"1","AT4G11990"
"1","AT4G19130"
"1","AT5G07010"
"1","AT1G76890"
"1","AT3G04040"
"1","AT1G56310"
"1","AT5G45790"
"1","AT4G12990"
"1","AT3G27220"
"1","AT2G02990"
"1","AT1G10770"
"1","AT1G16489"
"1","AT2G27990"
"1","AT1G11592"
"1","AT3G53960"
"1","AT2G36790"
"1","AT5G54890"
"1","AT3G01450"
"1","AT5G53710"
"1","AT2G44630"
"1","AT1G64380"
"1","AT2G37760"
"1","AT4G35140"
"1","AT5G47320"
"1","AT2G47760"
"1","AT4G10000"
"1","AT5G43940"
"1","AT3G57430"
"1","AT2G20725"
"1","AT1G10920"
"1","AT1G53280"
"1","AT5G13260"
"1","AT5G19460"
"1","AT1G54440"
"1","AT1G32640"
"1","AT3G23790"
"1","AT5G50110"
"1","AT1G69360"
"1","AT1G77960"
"1","AT4G33790"
"1","AT1G11350"
"1","AT3G28660"
"1","AT5G10870"
"1","AT3G52905"
"1","AT4G25870"
"1","AT1G10130"
"1","AT3G61010"
"1","AT5G48660"
"2","AT5G57140"
"2","AT2G30070"
"2","AT5G59000"
"2","AT2G04780"
"2","AT5G61190"
"2","AT4G08210"
"2","AT1G67630"
"2","AT1G61460"
"2","AT1G15170"
"2","AT1G08500"
"2","AT1G79220"
"2","AT1G51340"
"2","AT3G57470"
"2","AT5G47380"
"2","AT2G39710"
"2","AT1G68710"
"2","AT3G20420"
"2","AT1G05570"
"2","AT1G29240"
"2","AT4G14400"
"2","AT3G60180"
"2","AT4G12910"
"2","AT3G22231"
"2","AT2G35810"
"2","AT1G52290"
"2","AT5G01670"
"2","AT3G63030"
"2","AT3G23400"
"2","AT1G74600"
"2","AT1G16500"
"2","AT2G14560"
"2","AT1G20090"
"2","AT1G50380"
"2","AT2G12400"
"2","AT2G25510"
"2","AT1G76960"
"2","AT5G59670"
"2","AT1G60220"
"2","AT1G31580"
"2","AT2G16530"
"2","AT3G05650"
"2","AT5G54610"
"2","AT1G12990"
"2","AT1G56120"
"2","AT5G03350"
"2","AT3G25020"
"2","AT5G66360"
"2","AT2G45770"
"2","AT4G13800"
"2","AT1G72430"
"2","AT2G32160"
"2","AT4G27760"
"2","AT3G56408"
"2","AT1G14790"
"2","AT3G49560"
"2","AT1G66970"
"2","AT4G02120"
"2","AT1G77930"
"2","AT2G38170"
"2","AT2G26570"
"2","AT3G61700"
"2","AT5G47770"
"2","AT3G46100"
"2","AT1G26960"
"2","AT2G44940"
"2","AT5G52300"
"2","AT4G36970"
"2","AT1G53230"
"2","AT2G06850"
"2","AT4G28190"
"2","AT5G66400"
"2","AT1G61190"
"2","AT5G50915"
"2","AT5G42530"
"2","AT2G04690"
"2","AT5G15910"
"2","AT2G15580"
"2","AT2G46440"
"2","AT1G53100"
"2","AT4G04200"
"2","AT1G72930"
"2","AT3G08030"
"2","AT1G02260"
"2","AT1G04990"
"2","AT3G51140"
"2","AT3G10010"
"2","AT5G10760"
"2","AT1G71890"
"2","AT5G38660"
"2","AT4G14390"
"2","AT3G59310"
"2","AT4G13640"
"2","AT5G59580"
"2","AT5G07130"
"2","AT4G16700"
"2","AT2G17442"
"2","AT3G28540"
"2","AT5G03355"
"2","AT1G09680"
"2","AT4G22010"
"2","AT2G41090"
"2","AT3G61970"
"2","AT1G32190"
"2","AT3G07690"
"2","AT5G55170"
"2","AT2G45680"
"2","AT3G01080"
"2","AT5G45920"
"2","AT3G53310"
"2","AT2G01150"
"2","AT3G57240"
"2","AT2G16630"
"2","AT5G19875"
"2","AT1G03475"
"2","AT1G65450"
"2","AT3G10020"
"2","AT3G51430"
"2","AT3G03690"
"2","AT1G01900"
"2","AT4G32450"
"2","AT1G07180"
"2","AT3G15390"
"2","AT1G09190"
"2","AT1G54160"
"2","AT2G18710"
"2","AT5G45770"
"2","AT5G45490"
"2","AT1G30410"
"2","AT5G39350"
"2","AT1G20816"
"2","AT4G10690"
"2","AT5G10390"
"2","AT2G45510"
"2","AT4G13720"
"2","AT5G01215"
"2","AT3G57600"
"2","AT1G32415"
"2","AT5G24530"
"2","AT5G06400"
"2","AT2G37530"
"2","AT5G57070"
"2","AT3G22900"
"2","AT2G13420"
"2","AT5G22390"
"2","AT5G51950"
"2","AT2G26215"
"2","AT4G29610"
"2","AT3G55040"
"2","AT4G37170"
"2","AT4G04570"
"2","AT1G79400"
"2","AT5G47250"
"2","AT1G72600"
"2","AT3G63530"
"2","AT1G61170"
"2","AT3G14660"
"2","AT5G14960"
"2","AT3G12220"
"2","AT1G14250"
"2","AT5G59200"
"2","AT1G03055"
"2","AT5G40610"
"2","AT1G73040"
"2","AT5G66500"
"2","AT1G22170"
"2","AT5G45030"
"2","AT3G14920"
"2","AT3G11280"
"2","AT5G46870"
"2","AT5G62990"
"2","AT1G51630"
"2","AT5G05090"
"2","AT1G67330"
"2","AT5G08760"
"2","AT1G71910"
"2","AT3G07520"
"2","AT5G61400"
"2","AT5G61250"
"2","AT5G16950"
"2","AT4G15210"
"2","AT5G10440"
"2","AT4G26950"
"2","AT1G78620"
"2","AT3G45050"
"2","AT4G21860"
"2","AT5G07370"
"2","AT1G08460"
"2","AT5G56900"
"2","AT2G40600"
"2","AT2G04530"
"2","AT5G01650"
"2","AT4G29750"
"2","AT3G58670"
"2","AT2G04340"
"2","AT3G21640"
"2","AT1G79440"
"2","AT3G04650"
"2","AT1G04130"
"2","AT5G66880"
"2","AT3G53990"
"2","AT4G05040"
"2","AT3G46870"
"2","AT1G03400"
"2","AT5G10410"
"2","AT1G65800"
"2","AT4G30920"
"2","AT5G46710"
"2","AT4G22670"
"2","AT5G41260"
"2","AT2G26470"
"2","AT3G46540"
"2","AT5G19020"
"2","AT2G25140"
"2","AT3G19400"
"2","AT5G55400"
"2","AT1G21650"
"2","AT1G20840"
"2","AT3G16700"
"2","AT5G41060"
"2","AT1G67310"
"2","AT2G26930"
"2","AT4G28590"
"2","AT1G66430"
"2","AT1G55475"
"2","AT4G23920"
"2","AT1G63880"
"2","AT3G15160"
"2","AT5G45470"
"2","AT4G15660"
"2","AT4G38730"
"2","AT1G34380"
"2","AT1G25500"
"2","AT3G28640"
"2","AT2G38025"
"2","AT5G13410"
"2","AT3G43960"
"2","AT2G04570"
"2","AT3G08590"
"2","AT2G33680"
"2","AT3G58520"
"2","AT5G27450"
"2","AT3G13160"
"2","AT5G20720"
"2","AT2G29760"
"2","AT4G23240"
"2","AT1G05750"
"2","AT1G04650"
"2","AT1G52720"
"2","AT1G14205"
"2","AT1G15390"
"2","AT1G29050"
"2","AT2G13600"
"2","AT2G42130"
"2","AT3G17070"
"2","AT2G41180"
"2","AT5G03285"
"2","AT4G24175"
"2","AT1G80120"
"2","AT4G18840"
"2","AT2G34670"
"2","AT2G37100"
"2","AT1G70000"
"2","AT1G69350"
"2","AT1G71060"
"2","AT1G01670"
"2","AT3G24000"
"2","AT1G22690"
"2","AT1G03210"
"2","AT1G16260"
"2","AT1G77405"
"2","AT5G47840"
"2","AT1G28690"
"2","AT1G26810"
"2","AT3G23430"
"2","AT3G02330"
"2","AT4G29600"
"2","AT3G13770"
"2","AT5G52850"
"2","AT1G31430"
"2","AT3G21470"
"2","AT3G26230"
"2","AT2G03880"
"2","AT4G36280"
"2","AT3G15130"
"2","AT5G02170"
"2","AT3G61670"
"2","AT1G65790"
"2","AT2G16890"
"2","AT3G06030"
"2","AT3G22235"
"2","AT5G46460"
"2","AT4G37650"
"2","AT1G21060"
"2","AT2G44650"
"2","AT2G38830"
"2","AT3G03450"
"2","AT4G31330"
"2","AT1G31790"
"2","AT4G34580"
"2","AT4G19020"
"2","AT5G08305"
"2","AT1G06440"
"2","AT1G08165"
"2","AT4G13500"
"2","AT4G11690"
"2","AT3G13730"
"2","AT2G34400"
"2","AT5G03260"
"2","AT4G39900"
"2","AT3G49550"
"2","AT4G17085"
"2","AT2G46590"
"2","AT1G04840"
"2","AT4G26590"
"2","AT2G36430"
"2","AT3G23840"
"2","AT3G13880"
"2","AT3G51760"
"2","AT5G52410"
"2","AT3G03580"
"2","AT3G28840"
"2","AT4G20325"
"2","AT1G01660"
"2","AT3G17050"
"2","AT1G53710"
"2","AT5G62610"
"2","AT5G18370"
"2","AT1G69730"
"2","AT2G22070"
"2","AT3G04480"
"2","AT2G38530"
"2","AT4G35130"
"2","AT3G62780"
"2","AT3G11460"
"2","AT1G30545"
"2","AT1G71110"
"2","AT1G08070"
"2","AT1G11950"
"2","AT3G61210"
"2","AT1G68930"
"2","AT3G08820"
"2","AT1G31840"
"2","AT4G24970"
"2","AT1G77760"
"2","AT1G01600"
"2","AT3G20470"
"2","AT4G15690"
"2","AT3G62820"
"3","AT1G29950"
"3","AT2G44830"
"3","AT3G10525"
"3","AT3G06590"
"3","AT5G16730"
"3","AT2G18160"
"3","AT4G16690"
"3","AT5G43270"
"3","AT4G27900"
"3","AT1G46554"
"3","AT5G20670"
"3","AT1G20560"
"3","AT4G32290"
"3","AT2G32450"
"3","AT3G18035"
"3","AT1G55850"
"3","AT5G24010"
"3","AT2G04110"
"3","AT3G52500"
"3","AT2G29970"
"3","AT1G62960"
"3","AT3G63180"
"3","AT3G63210"
"3","AT3G08670"
"3","AT5G23050"
"3","AT3G06570"
"3","AT1G24625"
"3","AT5G18680"
"3","AT3G11110"
"3","AT3G15720"
"3","AT4G36870"
"3","AT2G32530"
"3","AT5G64550"
"3","AT1G79110"
"3","AT3G05120"
"3","AT3G09770"
"3","AT3G20300"
"3","AT5G57180"
"3","AT2G41940"
"3","AT4G00150"
"3","AT5G01260"
"3","AT3G07460"
"3","AT2G19780"
"3","AT4G17880"
"3","AT1G30490"
"3","AT3G52740"
"3","AT3G57930"
"3","AT5G52430"
"3","AT5G64620"
"3","AT5G07240"
"3","AT1G63850"
"3","AT3G62630"
"3","AT1G75800"
"3","AT1G73760"
"3","AT4G40060"
"3","AT1G61900"
"3","AT3G03990"
"3","AT1G49660"
"3","AT3G11590"
"3","AT3G47620"
"3","AT2G31070"
"3","AT2G01570"
"3","AT2G40435"
"3","AT5G24150"
"3","AT5G01520"
"3","AT1G27200"
"3","AT1G47970"
"3","AT1G51140"
"3","AT5G44005"
"3","AT2G02080"
"3","AT5G57340"
"3","AT3G06125"
"3","AT5G27670"
"3","AT5G14390"
"3","AT3G30180"
"3","AT3G16570"
"3","AT4G02630"
"3","AT2G47160"
"3","AT2G20724"
"3","AT5G56040"
"3","AT5G53420"
"3","AT5G11890"
"3","AT3G59140"
"3","AT1G14920"
"3","AT2G40460"
"3","AT5G65683"
"3","AT3G57800"
"3","AT1G14280"
"3","AT1G57590"
"3","AT2G23910"
"3","AT2G23340"
"3","AT3G22968"
"3","AT1G62560"
"3","AT2G35470"
"3","AT5G54240"
"3","AT2G17650"
"3","AT1G75540"
"3","AT3G06520"
"3","AT5G60850"
"3","AT3G59110"
"3","AT5G15210"
"3","AT1G30440"
"3","AT5G10150"
"3","AT1G01420"
"3","AT5G65990"
"3","AT2G30520"
"3","AT5G62130"
"3","AT3G05675"
"3","AT1G28310"
"3","AT1G22350"
"3","AT5G61340"
"3","AT3G16560"
