"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:MF","oligopeptide transmembrane transporter activity","GO:0035673","false","0.0006480819493081536","3.1883700745583203","37","495","7","23212","AT3G27020,AT2G40460,AT3G54140,AT4G16370,AT5G14940,AT5G64410,AT4G24120"
"GO:MF","peptide transmembrane transporter activity","GO:1904680","false","0.0008554258877848294","3.0678176108105895","39","495","7","23212","AT3G27020,AT2G40460,AT3G54140,AT4G16370,AT5G14940,AT5G64410,AT4G24120"
"GO:MF","transmembrane transporter activity","GO:0022857","false","0.0011394011421775008","2.943323349526401","1271","495","50","23212","AT1G79410,AT3G05165,AT1G12110,AT3G27020,AT5G15410,AT2G40460,AT1G12500,AT3G54140,AT2G47160,AT5G40890,AT3G20660,AT4G02050,AT2G48020,AT2G24220,AT1G10090,AT2G41705,AT4G16370,AT3G21670,AT2G26690,AT3G28100,AT4G27870,AT1G08230,AT3G14770,AT4G17550,AT2G45960,AT3G59140,AT1G30360,AT3G53420,AT1G01620,AT1G21460,AT2G37170,AT2G36830,AT4G15540,AT1G51500,AT2G26910,AT2G32390,AT5G14940,AT2G32400,AT2G41700,AT5G64410,AT5G02180,AT4G24120,AT5G40240,AT5G12080,AT1G28230,AT4G21910,AT1G77990,AT3G43790,AT3G28860,AT1G19450"
"GO:MF","amide transmembrane transporter activity","GO:0042887","false","0.0015455823398023","2.81090785325404","59","495","8","23212","AT3G27020,AT2G40460,AT3G54140,AT4G16370,AT2G36830,AT5G14940,AT5G64410,AT4G24120"
"GO:MF","transcription cis-regulatory region binding","GO:0000976","false","0.0041165691292611335","2.385464587113978","997","495","40","23212","AT3G47620,AT5G60850,AT1G68670,AT3G04730,AT1G30490,AT5G43270,AT1G51140,AT1G22490,AT1G19350,AT2G40350,AT2G33480,AT1G49720,AT5G08130,AT2G23340,AT2G03710,AT5G60890,AT1G19850,AT2G28510,AT1G35560,AT5G16560,AT3G48590,AT1G01780,AT3G02990,AT1G68360,AT3G49930,AT2G36080,AT2G22840,AT2G03340,AT2G27050,AT3G61150,AT1G52880,AT5G63470,AT4G14560,AT5G61590,AT1G19220,AT1G69310,AT2G22430,AT3G05800,AT5G65080,AT3G21270"
"GO:MF","transcription regulatory region nucleic acid binding","GO:0001067","false","0.0041165691292611335","2.385464587113978","997","495","40","23212","AT3G47620,AT5G60850,AT1G68670,AT3G04730,AT1G30490,AT5G43270,AT1G51140,AT1G22490,AT1G19350,AT2G40350,AT2G33480,AT1G49720,AT5G08130,AT2G23340,AT2G03710,AT5G60890,AT1G19850,AT2G28510,AT1G35560,AT5G16560,AT3G48590,AT1G01780,AT3G02990,AT1G68360,AT3G49930,AT2G36080,AT2G22840,AT2G03340,AT2G27050,AT3G61150,AT1G52880,AT5G63470,AT4G14560,AT5G61590,AT1G19220,AT1G69310,AT2G22430,AT3G05800,AT5G65080,AT3G21270"
"GO:MF","sequence-specific double-stranded DNA binding","GO:1990837","false","0.00529920357519252","2.2757893962274096","1012","495","40","23212","AT3G47620,AT5G60850,AT1G68670,AT3G04730,AT1G30490,AT5G43270,AT1G51140,AT1G22490,AT1G19350,AT2G40350,AT2G33480,AT1G49720,AT5G08130,AT2G23340,AT2G03710,AT5G60890,AT1G19850,AT2G28510,AT1G35560,AT5G16560,AT3G48590,AT1G01780,AT3G02990,AT1G68360,AT3G49930,AT2G36080,AT2G22840,AT2G03340,AT2G27050,AT3G61150,AT1G52880,AT5G63470,AT4G14560,AT5G61590,AT1G19220,AT1G69310,AT2G22430,AT3G05800,AT5G65080,AT3G21270"
"GO:MF","water transmembrane transporter activity","GO:0005372","false","0.009342664603213214","2.0295292418179063","28","495","5","23212","AT2G45960,AT3G53420,AT1G01620,AT2G37170,AT2G36830"
"GO:MF","water channel activity","GO:0015250","false","0.009342664603213214","2.0295292418179063","28","495","5","23212","AT2G45960,AT3G53420,AT1G01620,AT2G37170,AT2G36830"
"GO:MF","double-stranded DNA binding","GO:0003690","false","0.011705098650587518","1.931624921717442","1132","495","42","23212","AT3G47620,AT5G60850,AT1G68670,AT3G04730,AT1G30490,AT5G43270,AT1G51140,AT1G22490,AT1G19350,AT2G40350,AT3G18035,AT2G33480,AT1G49720,AT5G08130,AT2G23340,AT2G03710,AT5G60890,AT1G19850,AT2G28510,AT1G35560,AT2G30620,AT5G16560,AT3G48590,AT1G01780,AT3G02990,AT1G68360,AT3G49930,AT2G36080,AT2G22840,AT2G03340,AT2G27050,AT3G61150,AT1G52880,AT5G63470,AT4G14560,AT5G61590,AT1G19220,AT1G69310,AT2G22430,AT3G05800,AT5G65080,AT3G21270"
"GO:MF","cytokinin 9-beta-glucosyltransferase activity","GO:0080062","false","0.012935123941788626","1.8882294056040287","2","495","2","23212","AT5G05870,AT5G05860"
"GO:MF","cytokinin 7-beta-glucosyltransferase activity","GO:0047807","false","0.012935123941788626","1.8882294056040287","2","495","2","23212","AT5G05870,AT5G05860"
"GO:MF","signaling receptor activity","GO:0038023","true","0.01316734738786705","1.8805017064993443","154","495","11","23212","AT2G16640,AT1G66150,AT5G53160,AT4G08920,AT4G17870,AT2G32390,AT2G32400,AT3G45430,AT1G65380,AT2G25790,AT4G30520"
"GO:MF","quercetin 3-O-glucosyltransferase activity","GO:0080043","false","0.014128534074073669","1.849902896648785","32","495","5","23212","AT3G46670,AT1G07250,AT4G34138,AT3G21750,AT3G16520"
"GO:MF","phenethylamine:oxygen oxidoreductase (deaminating) activity","GO:0052596","true","0.016475349747138185","1.7831653572110433","9","495","3","23212","AT4G12290,AT3G43670,AT1G31690"
"GO:MF","aliphatic amine oxidase activity","GO:0052595","false","0.016475349747138185","1.7831653572110433","9","495","3","23212","AT4G12290,AT3G43670,AT1G31690"
"GO:MF","aminoacetone:oxygen oxidoreductase(deaminating) activity","GO:0052594","false","0.016475349747138185","1.7831653572110433","9","495","3","23212","AT4G12290,AT3G43670,AT1G31690"
"GO:MF","tryptamine:oxygen oxidoreductase (deaminating) activity","GO:0052593","true","0.016475349747138185","1.7831653572110433","9","495","3","23212","AT4G12290,AT3G43670,AT1G31690"
"GO:MF","MAP kinase activity","GO:0004707","true","0.02381468829967261","1.6231550984109708","22","495","4","23212","AT5G19010,AT1G53510,AT3G18040,AT4G36450"
"GO:MF","channel activity","GO:0015267","false","0.028093557941016912","1.5513932555901626","202","495","12","23212","AT5G15410,AT5G40890,AT1G10090,AT2G45960,AT1G30360,AT3G53420,AT1G01620,AT2G37170,AT2G36830,AT2G32390,AT2G32400,AT5G12080"
"GO:MF","passive transmembrane transporter activity","GO:0022803","false","0.028093557941016912","1.5513932555901626","202","495","12","23212","AT5G15410,AT5G40890,AT1G10090,AT2G45960,AT1G30360,AT3G53420,AT1G01620,AT2G37170,AT2G36830,AT2G32390,AT2G32400,AT5G12080"
"GO:MF","sugar transmembrane transporter activity","GO:0051119","true","0.03379462196701683","1.4711524072928899","60","495","6","23212","AT3G05165,AT4G02050,AT2G48020,AT3G14770,AT1G21460,AT1G19450"
"GO:MF","molecular transducer activity","GO:0060089","false","0.03753988411891459","1.4255070723271825","183","495","11","23212","AT2G16640,AT1G66150,AT5G53160,AT4G08920,AT4G17870,AT2G32390,AT2G32400,AT3G45430,AT1G65380,AT2G25790,AT4G30520"
"GO:MF","transferase activity","GO:0016740","false","0.04645521449581266","1.3329655303322792","4009","495","110","23212","AT3G02910,AT1G55850,AT3G09770,AT3G46670,AT2G01850,AT4G02630,AT2G31750,AT5G41400,AT1G07250,AT5G49665,AT4G32290,AT1G79110,AT4G00750,AT1G22500,AT4G30960,AT3G62660,AT4G02130,AT3G07360,AT4G15490,AT5G40380,AT5G19010,AT1G50460,AT1G66150,AT2G37580,AT1G53510,AT4G36830,AT5G05870,AT3G06080,AT1G68020,AT5G01880,AT3G55610,AT1G74370,AT4G08920,AT5G07860,AT1G11440,AT3G52060,AT5G25110,AT1G27200,AT3G18040,AT3G44200,AT3G61460,AT1G59700,AT4G34138,AT3G61590,AT5G17600,AT3G21750,AT4G00710,AT5G67160,AT5G13710,AT5G03200,AT3G58790,AT1G70290,AT2G39020,AT4G35780,AT1G21920,AT1G60140,AT1G22380,AT1G49990,AT4G24010,AT4G36450,AT3G19100,AT5G20250,AT1G48300,AT2G45590,AT1G23870,AT1G73320,AT1G63420,AT2G38400,AT1G09440,AT2G22970,AT1G26220,AT1G28440,AT1G01220,AT1G47330,AT3G51520,AT4G38470,AT1G08590,AT3G16520,AT1G05590,AT5G51560,AT5G63410,AT1G67510,AT4G09760,AT1G13860,AT5G18650,AT4G00040,AT3G45430,AT1G53025,AT5G18700,AT5G45800,AT2G21070,AT3G50740,AT4G01080,AT2G25790,AT2G04560,AT2G20340,AT2G41210,AT2G22990,AT5G13870,AT4G30520,AT3G20200,AT1G56430,AT1G09240,AT1G22360,AT2G37585,AT4G23490,AT5G05860,AT4G28270,AT1G76270,AT5G57630"
"GO:BP","response to endogenous stimulus","GO:0009719","true","1.6627304936028152e-10","9.779178138409073","1699","443","80","22826","AT3G09770,AT3G47620,AT3G63210,AT1G12110,AT2G28350,AT5G67480,AT1G68670,AT3G04730,AT1G22530,AT3G59940,AT3G07360,AT1G51140,AT5G42750,AT4G36830,AT3G17860,AT1G19350,AT5G25220,AT4G12290,AT2G43010,AT1G66350,AT1G49720,AT5G53160,AT5G08130,AT2G23340,AT4G24210,AT1G19850,AT3G18040,AT3G61460,AT3G50700,AT4G00710,AT1G46768,AT1G30330,AT2G26690,AT5G67160,AT5G47370,AT5G25620,AT3G18490,AT1G50420,AT2G42580,AT4G34750,AT1G53885,AT4G17870,AT3G50750,AT3G55120,AT3G19100,AT2G23430,AT1G05690,AT1G12240,AT5G52310,AT5G17490,AT1G68360,AT4G17350,AT4G16515,AT2G26710,AT2G22840,AT5G49980,AT2G42620,AT4G38470,AT1G51500,AT2G32390,AT2G27050,AT2G32400,AT3G22380,AT5G18020,AT5G63470,AT3G54320,AT5G45800,AT4G14560,AT5G61590,AT1G19220,AT3G43670,AT1G70700,AT5G10970,AT2G22430,AT3G28860,AT1G04250,AT3G05800,AT1G31690,AT4G06746,AT5G05860"
"GO:BP","response to organic substance","GO:0010033","false","2.558193920960974e-10","9.592066537413604","2352","443","97","22826","AT3G09770,AT3G47620,AT1G79410,AT3G63210,AT1G12110,AT2G28350,AT5G67480,AT1G68670,AT1G22500,AT3G04730,AT3G03990,AT4G30960,AT1G22530,AT3G59940,AT3G07360,AT1G51140,AT5G42750,AT4G36830,AT3G17860,AT1G19350,AT5G25220,AT4G12290,AT2G43010,AT1G66350,AT1G49720,AT5G53160,AT5G08130,AT4G08920,AT3G20660,AT2G23340,AT4G24210,AT1G19850,AT3G18040,AT3G61460,AT4G20260,AT3G50700,AT4G00710,AT1G46768,AT1G30330,AT2G26690,AT5G67160,AT5G47370,AT3G02570,AT5G25620,AT3G18490,AT1G50420,AT2G45960,AT2G42580,AT4G34750,AT1G53885,AT3G53420,AT1G01620,AT4G17870,AT3G50750,AT3G55120,AT3G19100,AT2G23430,AT2G37170,AT1G05690,AT1G12240,AT5G52310,AT5G17490,AT1G68360,AT1G22160,AT4G17350,AT4G16515,AT2G26710,AT2G22840,AT5G49980,AT2G42620,AT4G38470,AT1G51500,AT2G32390,AT2G27050,AT2G32400,AT3G22380,AT2G22125,AT5G18020,AT5G63470,AT3G54320,AT5G45800,AT4G14560,AT5G61590,AT1G19220,AT1G69310,AT3G43670,AT1G70700,AT5G10970,AT2G22430,AT3G28860,AT5G64640,AT1G04250,AT3G05800,AT1G31690,AT4G06746,AT5G05860,AT4G28270"
"GO:BP","response to hormone","GO:0009725","false","2.558193920960974e-10","9.592066537413604","1670","443","78","22826","AT3G09770,AT3G47620,AT3G63210,AT1G12110,AT2G28350,AT5G67480,AT1G68670,AT3G04730,AT1G22530,AT3G59940,AT3G07360,AT1G51140,AT5G42750,AT4G36830,AT3G17860,AT1G19350,AT5G25220,AT4G12290,AT2G43010,AT1G66350,AT1G49720,AT5G53160,AT5G08130,AT2G23340,AT4G24210,AT1G19850,AT3G18040,AT3G61460,AT3G50700,AT4G00710,AT1G46768,AT1G30330,AT2G26690,AT5G67160,AT5G47370,AT5G25620,AT3G18490,AT1G50420,AT2G42580,AT4G34750,AT1G53885,AT4G17870,AT3G50750,AT3G55120,AT3G19100,AT2G23430,AT1G05690,AT1G12240,AT5G52310,AT5G17490,AT1G68360,AT4G17350,AT4G16515,AT2G26710,AT2G22840,AT5G49980,AT2G42620,AT4G38470,AT1G51500,AT2G27050,AT3G22380,AT5G18020,AT5G63470,AT3G54320,AT5G45800,AT4G14560,AT5G61590,AT1G19220,AT3G43670,AT1G70700,AT5G10970,AT2G22430,AT3G28860,AT1G04250,AT3G05800,AT1G31690,AT4G06746,AT5G05860"
"GO:BP","response to stimulus","GO:0050896","false","4.00933044661838e-10","9.396928147982775","6380","443","193","22826","AT3G09770,AT3G47620,AT1G79410,AT2G27820,AT3G63210,AT1G12110,AT2G28350,AT1G69440,AT5G49665,AT5G67480,AT1G79110,AT1G68670,AT1G22500,AT3G04730,AT3G03990,AT4G17090,AT5G53420,AT4G30960,AT5G11060,AT5G15410,AT1G22530,AT3G59940,AT2G40460,AT3G07360,AT1G47128,AT1G51140,AT5G19010,AT1G50460,AT3G52740,AT4G37470,AT5G42750,AT2G47160,AT1G66150,AT1G53510,AT1G18810,AT5G40890,AT4G36830,AT3G10525,AT3G17860,AT1G19350,AT2G40350,AT5G25220,AT4G12290,AT1G68020,AT5G16630,AT2G43010,AT5G65870,AT1G66350,AT1G78070,AT1G49720,AT2G02950,AT5G53160,AT5G08130,AT4G08920,AT3G20660,AT1G69370,AT2G23340,AT1G51090,AT4G24210,AT1G76690,AT1G06040,AT1G60010,AT5G60890,AT5G25110,AT2G21970,AT1G19850,AT2G19650,AT3G18040,AT2G30520,AT3G61460,AT5G43630,AT1G59700,AT2G01630,AT4G20260,AT3G50700,AT3G58620,AT4G23440,AT3G21670,AT4G00710,AT1G46768,AT3G61420,AT1G30330,AT2G26690,AT5G67160,AT1G07090,AT1G70290,AT5G47370,AT3G02570,AT1G75100,AT5G25620,AT3G18490,AT1G50420,AT1G21920,AT2G45960,AT4G39090,AT1G04770,AT5G66080,AT2G26870,AT2G42580,AT4G34750,AT1G60140,AT1G53885,AT3G53420,AT1G01620,AT4G17870,AT3G50750,AT3G55120,AT1G75380,AT4G36450,AT2G15890,AT3G19100,AT2G23430,AT2G37170,AT1G13080,AT5G20250,AT1G23870,AT1G05690,AT1G12240,AT3G48590,AT5G52310,AT3G02990,AT5G05130,AT5G17490,AT1G68360,AT5G43210,AT4G04840,AT1G22160,AT4G17350,AT1G26220,AT4G16515,AT2G33830,AT4G04830,AT2G26710,AT2G22840,AT5G49980,AT3G22190,AT2G16365,AT1G61300,AT2G42620,AT4G38470,AT1G51500,AT4G19500,AT5G45260,AT2G32390,AT2G27050,AT5G14940,AT5G18650,AT2G32400,AT3G22380,AT1G51400,AT3G45430,AT2G22125,AT5G18020,AT5G63470,AT4G24120,AT5G59920,AT3G54320,AT1G07380,AT5G45800,AT4G14560,AT5G12080,AT2G21070,AT2G37130,AT5G60970,AT4G21910,AT5G61590,AT5G50375,AT3G50740,AT2G25790,AT1G19220,AT2G20340,AT1G01580,AT1G69310,AT4G31150,AT3G43790,AT3G43670,AT1G70700,AT5G10970,AT2G22430,AT3G28860,AT4G18760,AT5G64640,AT1G04250,AT3G05800,AT2G01940,AT1G31690,AT4G06746,AT2G30230,AT5G05860,AT4G28270,AT1G18090,AT5G57630,AT4G24350"
"GO:BP","response to oxygen-containing compound","GO:1901700","false","1.1709403385756793e-9","8.931465232414784","1750","443","78","22826","AT3G09770,AT3G47620,AT1G79410,AT3G63210,AT1G12110,AT2G28350,AT5G67480,AT1G68670,AT1G22500,AT3G03990,AT4G30960,AT3G07360,AT1G51140,AT5G42750,AT5G40890,AT4G36830,AT3G17860,AT1G19350,AT4G12290,AT1G66350,AT1G49720,AT5G53160,AT5G08130,AT4G08920,AT3G20660,AT4G24210,AT3G18040,AT3G61460,AT4G20260,AT3G50700,AT3G21670,AT4G00710,AT1G46768,AT2G26690,AT5G67160,AT3G02570,AT5G25620,AT3G18490,AT1G50420,AT2G45960,AT2G42580,AT1G53885,AT3G53420,AT1G01620,AT4G17870,AT3G50750,AT3G19100,AT2G23430,AT2G37170,AT1G05690,AT1G12240,AT5G52310,AT5G17490,AT1G68360,AT1G22160,AT2G26710,AT2G22840,AT2G42620,AT4G38470,AT1G51500,AT2G32390,AT2G32400,AT3G22380,AT1G51400,AT2G22125,AT5G63470,AT3G54320,AT5G12080,AT5G61590,AT1G69310,AT3G43670,AT1G70700,AT5G10970,AT2G22430,AT5G64640,AT3G05800,AT1G31690,AT5G05860"
"GO:BP","response to chemical","GO:0042221","false","8.899522608284219e-9","8.050633289326838","3114","443","112","22826","AT3G09770,AT3G47620,AT1G79410,AT3G63210,AT1G12110,AT2G28350,AT5G67480,AT1G68670,AT1G22500,AT3G04730,AT3G03990,AT4G30960,AT1G22530,AT3G59940,AT3G07360,AT1G51140,AT5G42750,AT2G47160,AT5G40890,AT4G36830,AT3G17860,AT1G19350,AT5G25220,AT4G12290,AT2G43010,AT1G66350,AT1G78070,AT1G49720,AT5G53160,AT5G08130,AT4G08920,AT3G20660,AT2G23340,AT4G24210,AT1G19850,AT3G18040,AT3G61460,AT1G59700,AT4G20260,AT3G50700,AT3G21670,AT4G00710,AT1G46768,AT1G30330,AT2G26690,AT5G67160,AT5G47370,AT3G02570,AT5G25620,AT3G18490,AT1G50420,AT2G45960,AT2G42580,AT4G34750,AT1G53885,AT3G53420,AT1G01620,AT4G17870,AT3G50750,AT3G55120,AT2G15890,AT3G19100,AT2G23430,AT2G37170,AT5G20250,AT1G05690,AT1G12240,AT5G52310,AT5G17490,AT1G68360,AT1G22160,AT4G17350,AT4G16515,AT2G26710,AT2G22840,AT5G49980,AT2G42620,AT4G38470,AT1G51500,AT2G32390,AT2G27050,AT2G32400,AT3G22380,AT1G51400,AT2G22125,AT5G18020,AT5G63470,AT4G24120,AT3G54320,AT1G07380,AT5G45800,AT4G14560,AT5G12080,AT2G37130,AT4G21910,AT5G61590,AT3G50740,AT1G19220,AT1G69310,AT3G43670,AT1G70700,AT5G10970,AT2G22430,AT3G28860,AT5G64640,AT1G04250,AT3G05800,AT1G31690,AT4G06746,AT5G05860,AT4G28270,AT5G57630"
