"target","contrast","adj.pval","maxdeltaPS","log2FC","up.down"
"AT1G73310","SETI_e.PE-SETI_e.mock",0.00478996624540274,-0.630737342329543,-2.10879087854873,"down-regulated"
"AT1G73360","SETI_e.P-SETI_e.mock",0.00219450733222093,-1,-2.67161417595742,"down-regulated"
"AT1G73360","SETI_e.PE-SETI_e.mock",0.00162649201492985,-1,-2.49278852347577,"down-regulated"
"AT1G73360","SETI_s.E-SETI_s.mock",0.00013288242926245,-1,-1.10130770670224,"down-regulated"
"AT1G73360","SETI_s.PE-SETI_s.mock",0.00354528773917801,-1,-2.70764637411261,"down-regulated"
"AT1G74170","SETI_e.PE-SETI_e.mock",0.00451803316812136,0.261061358873116,-0.310045124968482,"down-regulated"
"AT1G74170","SETI_p.P-SETI_p.mock",0.00755222071200461,-0.145905930085227,-0.214235590035917,"down-regulated"
"AT1G74170","SETI_ps.P-SETI_ps.mock",0.00490485270611486,0.210194572840616,0.132349347803543,"up-regulated"
"AT1G74590","SETI_e.P-SETI_e.mock",0.00201241491225213,0.857576530392302,3.88547301335572,"up-regulated"
"AT1G74590","SETI_e.PE-SETI_e.mock",0.00167314357690828,-0.861864265877769,3.9119913753534,"up-regulated"
"AT1G74590","SETI_p.P-SETI_p.mock",0.00149545917674212,0.965992802543818,4.21302389155007,"up-regulated"
"AT1G74590","SETI_p.PE-SETI_p.mock",0.00158315411637948,0.969606066038742,4.09249940442205,"up-regulated"
"AT1G74590","SETI_ps.P-SETI_ps.mock",0.00346966953613745,0.938968022894348,3.68045446163528,"up-regulated"
"AT1G74590","SETI_ps.PE-SETI_ps.mock",0.00407917206446695,0.903703624705894,4.50430090367381,"up-regulated"
"AT1G75300","SETI_WT.P-SETI_WT.mock",0.00700640081301426,-1,-1.78802591152923,"down-regulated"
"AT1G75500","SETI_s.E-SETI_s.mock",0.00783623587423786,0.247663289227113,-1.10024879690471,"down-regulated"
"AT1G76130","SETI_p.PE-SETI_p.mock",0.00498598939256906,0.11618772422616,2.80460733081811,"up-regulated"
"AT1G76130","SETI_ps.P-SETI_ps.mock",0.00140692866058711,0.124244716719162,2.83373389996137,"up-regulated"
"AT1G76280","SETI_p.E-SETI_p.mock",0.00601782229147169,-0.152798685984516,-0.261466585351784,"down-regulated"
"AT1G76340","SETI_e.P-SETI_e.mock",0.00343460660494885,-0.203612816765553,0.865344238069544,"up-regulated"
"AT1G76340","SETI_s.PE-SETI_s.mock",0.0071973006313752,-0.174763617855429,0.610883171119728,"up-regulated"
"AT1G76780","SETI_s.PE-SETI_s.mock",0.00233039007895691,1,0.433459426578829,"up-regulated"
"AT1G77360","SETI_ps.P-SETI_ps.mock",0.00570100839394781,0.806310282600923,1.44812106245663,"up-regulated"
"AT1G77360","SETI_ps.PE-SETI_ps.mock",6.58645501142474e-05,1,1.95719202279883,"up-regulated"
"AT1G77360","SETI_s.P-SETI_s.mock",9.66751767235677e-05,0.954253508354415,1.4224070020648,"up-regulated"
"AT1G77490","SETI_p.P-SETI_p.mock",0.00179053301942657,0.10378115178316,-0.585915089091828,"down-regulated"
"AT1G77800","SETI_e.P-SETI_e.mock",2.04343254705604e-05,0.252045877209039,-0.051200605722987,"down-regulated"
"AT1G78000","SETI_ps.P-SETI_ps.mock",0.00752570275005241,0.851158024861112,3.73151833558684,"up-regulated"
"AT1G78000","SETI_ps.PE-SETI_ps.mock",0.00575685029432717,0.845055020195658,2.8270665748583,"up-regulated"
"AT1G78540","SETI_e.P-SETI_e.mock",0.000247676125495736,-0.691412380623036,-2.23215502713463,"down-regulated"
"AT1G78540","SETI_s.P-SETI_s.mock",0.00412882353676226,-0.606478680723309,-1.38595642537747,"down-regulated"
"AT1G78660","SETI_s.P-SETI_s.mock",0.0037704920989897,0.165201426160262,-0.538689854074269,"down-regulated"
"AT1G78810","SETI_ps.PE-SETI_ps.mock",0.000900315688314625,0.399687604016216,0.140117539592372,"up-regulated"
"AT1G79460","SETI_p.PE-SETI_p.mock",0.00855609298862108,0.282248971532142,-3.87143589365312,"down-regulated"
"AT1G79520","SETI_e.P-SETI_e.mock",0.000326027387981171,0.789066731732456,-2.08408167725205,"down-regulated"
"AT1G79520","SETI_e.PE-SETI_e.mock",0.00293065687271143,0.585279418552,-1.86685625731732,"down-regulated"
"AT1G79520","SETI_p.PE-SETI_p.mock",0.0020056146236566,0.616352659543468,-2.40873389504656,"down-regulated"
"AT1G79520","SETI_s.P-SETI_s.mock",1.65369662745271e-05,0.883153091496437,-2.86579987672717,"down-regulated"
"AT1G79620","SETI_e.P-SETI_e.mock",0.00938947698499833,-0.708250760886977,-1.70462462639169,"down-regulated"
"AT1G79690","SETI_s.P-SETI_s.mock",0.00472637097812045,-0.100749395511754,1.30811459364035,"up-regulated"
"AT1G80000","SETI_ps.P-SETI_ps.mock",0.00878069431132439,-0.123695924429274,0.158599691344312,"up-regulated"
"AT1G80170","SETI_ps.P-SETI_ps.mock",0.00137379812738472,-1,-2.26107241489682,"down-regulated"
"AT1G80260","SETI_s.PE-SETI_s.mock",0.00728838835161553,0.261685417302254,-1.69257548196687,"down-regulated"
"AT2G01460","SETI_ps.P-SETI_ps.mock",0.00341630176222544,-0.235581039045243,0.602632736252026,"up-regulated"
"AT2G01830","SETI_e.E-SETI_e.mock",0.000569744144261559,0.613553874453881,-0.393197114809582,"down-regulated"
"AT2G01830","SETI_ps.P-SETI_ps.mock",4.75957851103938e-05,-0.938300887591649,-4.57587167034244,"down-regulated"
"AT2G01830","SETI_ps.PE-SETI_ps.mock",6.50503990808776e-05,-0.938300887591649,-4.80081409376971,"down-regulated"
"AT2G01830","SETI_s.E-SETI_s.mock",0.00401891406673459,0.696101059453033,-1.17993477940661,"down-regulated"
"AT2G01830","SETI_WT.E-SETI_WT.mock",0.000147276575983033,-0.766267220551299,-1.05883193378767,"down-regulated"
"AT2G01830","SETI_WT.PE-SETI_WT.mock",0.00840532491068145,0.776457699556732,-2.80593712000143,"down-regulated"
"AT2G01860","SETI_WT.P-SETI_WT.mock",0.00102896751079164,0.348108986617705,-1.63578018914457,"down-regulated"
"AT2G01940","SETI_ps.P-SETI_ps.mock",0.0023177686320951,0.815566575051311,-0.886328217343264,"down-regulated"
"AT2G02080","SETI_e.P-SETI_e.mock",0.000247676125495736,0.200943144022589,-2.60299560414467,"down-regulated"
"AT2G02080","SETI_p.P-SETI_p.mock",0.00225542791791936,-0.139652650927083,-3.05575465839181,"down-regulated"
"AT2G02080","SETI_p.PE-SETI_p.mock",0.00318390363765615,0.159928372874858,-3.00704055708451,"down-regulated"
"AT2G02080","SETI_s.P-SETI_s.mock",2.09749210560351e-05,0.17419959624735,-2.83213675085961,"down-regulated"
"AT2G02080","SETI_s.PE-SETI_s.mock",1.65211955054346e-05,-0.157945080007001,-2.60586930119094,"down-regulated"
"AT2G02080","SETI_WT.P-SETI_WT.mock",0.00443453568279465,0.249797198314866,-2.6119452249512,"down-regulated"
"AT2G02730","SETI_p.PE-SETI_p.mock",0.00585220599613434,-0.263490949377273,1.81014727831635,"up-regulated"
"AT2G03140","SETI_p.PE-SETI_p.mock",0.00322498389674382,-0.340338467084448,-0.99737236154391,"down-regulated"
"AT2G03780","SETI_p.P-SETI_p.mock",0.00546921002510516,-0.533187995604769,-2.44479197726645,"down-regulated"
"AT2G03780","SETI_s.PE-SETI_s.mock",0.000201597696195914,0.567635135800856,-2.39241881214758,"down-regulated"
"AT2G03810","SETI_ps.P-SETI_ps.mock",0.00878069431132439,0.267177478549415,2.62563458780786,"up-regulated"
"AT2G03810","SETI_s.PE-SETI_s.mock",0.0065710844020265,0.251240370039757,2.79721084798332,"up-regulated"
"AT2G04270","SETI_e.P-SETI_e.mock",5.53074857791515e-05,0.719192399347014,-4.36158635761564,"down-regulated"
"AT2G04270","SETI_s.P-SETI_s.mock",0.00626439041729051,-0.646385885341145,-3.56687938316815,"down-regulated"
"AT2G04378","SETI_e.PE-SETI_e.mock",0.00304986478464994,-0.175344605463286,0.456362968171555,"up-regulated"
"AT2G04378","SETI_WT.P-SETI_WT.mock",0.000577471635046553,-0.21315479160432,0.804883671668007,"up-regulated"
"AT2G04430","SETI_s.E-SETI_s.mock",0.00137710631112967,-0.609969326578309,4.45933425650371,"up-regulated"
"AT2G04430","SETI_s.P-SETI_s.mock",0.00437357767359853,-0.568394211722125,4.24326429374517,"up-regulated"
"AT2G04430","SETI_WT.E-SETI_WT.mock",0.00160141199296285,-0.64733394743599,3.91235135353328,"up-regulated"
"AT2G04430","SETI_WT.PE-SETI_WT.mock",0.00300639470542389,-0.620446774253867,3.40048351133303,"up-regulated"
"AT2G05755","SETI_ps.P-SETI_ps.mock",0.00815463080684876,-0.141116885393761,-0.0298894325926056,"down-regulated"
"AT2G07690","SETI_p.PE-SETI_p.mock",0.00976446631134405,-0.697209159751731,-0.477478850625495,"down-regulated"
"AT2G13800","SETI_e.P-SETI_e.mock",5.93413393831294e-11,-0.798617738919453,3.07094201920925,"up-regulated"
"AT2G13800","SETI_e.PE-SETI_e.mock",3.98280058962042e-11,-0.798617738919453,2.94071933827755,"up-regulated"
"AT2G13800","SETI_p.P-SETI_p.mock",5.56540925718005e-08,-0.725517912750859,2.70280257348654,"up-regulated"
"AT2G13800","SETI_p.PE-SETI_p.mock",1.12677546358428e-05,0.695113452233433,3.00431174326931,"up-regulated"
"AT2G13800","SETI_ps.P-SETI_ps.mock",1.93311682678421e-10,0.774444056472706,2.58332438983639,"up-regulated"
"AT2G13800","SETI_ps.PE-SETI_ps.mock",1.51370551110449e-06,0.699899494739122,2.59475700866442,"up-regulated"
"AT2G13800","SETI_s.P-SETI_s.mock",0.0036351388911676,0.537522767403099,2.70802109805589,"up-regulated"
"AT2G13800","SETI_s.PE-SETI_s.mock",0.00723694865098706,0.558014702599492,2.52233271221307,"up-regulated"
"AT2G13800","SETI_WT.P-SETI_WT.mock",3.00106257385183e-05,-0.506343658072331,2.40193874695173,"up-regulated"
"AT2G13800","SETI_WT.PE-SETI_WT.mock",0.00711012325566334,-0.471835206205351,2.0579432776276,"up-regulated"
"AT2G14680","SETI_s.P-SETI_s.mock",0.00739316760220041,-0.339732257114856,0.830437623580421,"up-regulated"
"AT2G16365","SETI_s.P-SETI_s.mock",0.00968292609333519,-0.221675932084073,-1.11381404782595,"down-regulated"
"AT2G16370","SETI_e.PE-SETI_e.mock",0.000459397088639356,-0.470695196516743,-1.70856894025112,"down-regulated"
"AT2G16380","SETI_e.P-SETI_e.mock",0.00101713759569711,0.186255451800369,0.364455693462704,"up-regulated"
"AT2G16380","SETI_e.PE-SETI_e.mock",0.00341199052250188,0.194766689004573,0.649661754191989,"up-regulated"
"AT2G16380","SETI_ps.E-SETI_ps.mock",0.0087111377494723,0.135045608826396,-0.166528689515532,"down-regulated"
"AT2G16380","SETI_WT.PE-SETI_WT.mock",0.0093594610007241,-0.196347131477264,0.392388318706601,"up-regulated"
"AT2G16530","SETI_e.P-SETI_e.mock",0.00343460660494885,0.745310514213354,-1.60680395334535,"down-regulated"
"AT2G16530","SETI_e.PE-SETI_e.mock",0.000462456772323513,-0.904694958301753,-1.88189152508159,"down-regulated"
"AT2G16530","SETI_p.P-SETI_p.mock",0.00341649502418618,-0.765784210772978,-1.75196348056564,"down-regulated"
"AT2G16530","SETI_s.PE-SETI_s.mock",3.69381406499098e-07,0.880649478428302,-2.10465907645674,"down-regulated"
"AT2G16650","SETI_ps.PE-SETI_ps.mock",0.000219162375020317,-1,-0.496745326756588,"down-regulated"
"AT2G16900","SETI_e.P-SETI_e.mock",0.00233716217956917,0.101392878188515,5.10897112763012,"up-regulated"
"AT2G16900","SETI_e.PE-SETI_e.mock",0.00041942550150793,0.113355049205055,5.16963864900733,"up-regulated"
"AT2G16940","SETI_WT.P-SETI_WT.mock",0.00993378544533065,0.197735078294652,0.33742056795573,"up-regulated"
"AT2G17260","SETI_s.PE-SETI_s.mock",0.00524707523715319,0.87988500971077,-0.259917482329963,"down-regulated"
"AT2G17340","SETI_s.P-SETI_s.mock",0.00122126583750906,0.182948063156458,-1.72266078106379,"down-regulated"
"AT2G17580","SETI_s.P-SETI_s.mock",2.93602150533094e-06,0.453302047360107,0.3117928361433,"up-regulated"
"AT2G17580","SETI_s.PE-SETI_s.mock",5.72928799885362e-05,0.478054239287435,0.357872563067625,"up-regulated"
"AT2G17780","SETI_e.PE-SETI_e.mock",0.00138318639157629,0.673951843411176,-1.37319601201395,"down-regulated"
"AT2G17780","SETI_p.PE-SETI_p.mock",0.00200960425231863,0.849829605587364,-0.984496610467637,"down-regulated"
"AT2G17800","SETI_ps.P-SETI_ps.mock",0.00140477625325689,0.169688182965182,-0.130674973779117,"down-regulated"
"AT2G18630","SETI_ps.P-SETI_ps.mock",0.00654033966374375,-0.127927571407522,-0.8275482935285,"down-regulated"
"AT2G18710","SETI_s.P-SETI_s.mock",0.00739316760220041,0.144207557403577,-1.90898555356136,"down-regulated"
"AT2G18850","SETI_ps.P-SETI_ps.mock",0.00492153622713995,0.523800692219988,-2.06920706754041,"down-regulated"
"AT2G18890","SETI_e.PE-SETI_e.mock",0.00271168812865793,0.67182295322713,-5.39766581018239,"down-regulated"
"AT2G18890","SETI_s.PE-SETI_s.mock",0.00169892787521671,-0.373398271402026,-5.19559403357971,"down-regulated"
"AT2G19160","SETI_s.P-SETI_s.mock",0.0013854786588625,-0.128565672356834,2.12471415392601,"up-regulated"
"AT2G19280","SETI_s.PE-SETI_s.mock",1.14114012016984e-06,-0.674276263581866,-1.19819188382569,"down-regulated"
"AT2G20110","SETI_p.E-SETI_p.mock",0.00802884677198631,0.829377878255802,2.61735919139223,"up-regulated"
"AT2G20630","SETI_e.PE-SETI_e.mock",0.000956714756860328,0.489103655129236,0.55090784597219,"up-regulated"
"AT2G20630","SETI_s.P-SETI_s.mock",0.00764632426243671,-0.516655089349547,0.194274234372044,"up-regulated"
"AT2G20724","SETI_e.P-SETI_e.mock",0.000219244170464845,0.97140828320429,-3.20786452643506,"down-regulated"
"AT2G20724","SETI_p.PE-SETI_p.mock",1.48011567257828e-07,1,-2.16222327489284,"down-regulated"
"AT2G20724","SETI_ps.P-SETI_ps.mock",0.0017719737762817,-0.662950401012784,-2.66663460601129,"down-regulated"
"AT2G20724","SETI_ps.PE-SETI_ps.mock",0.00216250244154309,0.65757773676307,-2.3518541729745,"down-regulated"
"AT2G20770","SETI_ps.P-SETI_ps.mock",0.00600666863767123,-0.199025552712482,1.10385794292207,"up-regulated"
"AT2G20770","SETI_ps.PE-SETI_ps.mock",0.00116747146176543,-0.258629757511946,1.45262977719826,"up-regulated"
"AT2G20950","SETI_e.P-SETI_e.mock",1.13339072351572e-06,-0.27656925911188,0.264318310940773,"up-regulated"
"AT2G20950","SETI_e.PE-SETI_e.mock",0.00284437676009135,-0.195914418940409,0.297994607905383,"up-regulated"
"AT2G20950","SETI_p.P-SETI_p.mock",2.23152468488623e-05,-0.280928791925775,0.458939277221683,"up-regulated"
"AT2G20950","SETI_p.PE-SETI_p.mock",5.95419028901867e-05,-0.352336514579267,0.5002680421198,"up-regulated"
"AT2G20950","SETI_ps.P-SETI_ps.mock",0.000322963264506361,-0.268128439864842,1.06317192528871,"up-regulated"
"AT2G20950","SETI_ps.PE-SETI_ps.mock",0.000325352627330531,0.244119560955739,0.776411368755554,"up-regulated"
"AT2G20950","SETI_s.P-SETI_s.mock",1.25373033583341e-08,-0.383618392343589,0.503894195622254,"up-regulated"
"AT2G20950","SETI_WT.P-SETI_WT.mock",0.000990492267797707,-0.267758272961385,0.967333198288653,"up-regulated"
"AT2G20950","SETI_WT.PE-SETI_WT.mock",0.00410548646979525,0.204617642106221,1.15612505332076,"up-regulated"
"AT2G21070","SETI_ps.PE-SETI_ps.mock",0.00908197938690504,-0.408262111875726,-2.390611583186,"down-regulated"
"AT2G21070","SETI_WT.PE-SETI_WT.mock",0.00801505687212719,0.539086776141626,-1.20398431539499,"down-regulated"
"AT2G21230","SETI_p.E-SETI_p.mock",0.00632881787403887,-0.221521762722578,0.185304231501243,"up-regulated"
"AT2G21370","SETI_e.PE-SETI_e.mock",0.00341199052250188,0.288543094367702,-2.12562838173986,"down-regulated"
"AT2G21370","SETI_p.P-SETI_p.mock",0.00417826265338957,0.292513572735182,-2.2410413594616,"down-regulated"
"AT2G21370","SETI_p.PE-SETI_p.mock",0.00590742008583083,0.288363167851243,-2.30209992440534,"down-regulated"
"AT2G21370","SETI_ps.P-SETI_ps.mock",0.00549281194386308,0.298213403632808,-1.8602051980608,"down-regulated"
"AT2G21370","SETI_s.PE-SETI_s.mock",0.00549357591924052,0.216426681337618,-2.11965056505358,"down-regulated"
"AT2G21385","SETI_e.PE-SETI_e.mock",0.000724093983822705,0.101059910941382,-1.1299361865441,"down-regulated"
"AT2G21520","SETI_s.E-SETI_s.mock",0.00884352095569319,0.154445164814445,1.30126551688561,"up-regulated"
"AT2G22480","SETI_s.E-SETI_s.mock",0.00168050543475894,-0.210699018950131,0.525076209783634,"up-regulated"
"AT2G22530","SETI_ps.P-SETI_ps.mock",0.00140459571241779,-0.574850650542144,-1.18660744457111,"down-regulated"
"AT2G22530","SETI_s.P-SETI_s.mock",0.00365912185655735,-0.603829790319423,-0.582655072175051,"down-regulated"
"AT2G22610","SETI_e.P-SETI_e.mock",0.000496267973813022,1,-0.946081632645832,"down-regulated"
"AT2G22610","SETI_ps.P-SETI_ps.mock",0.00125671137596576,1,-0.546040688805649,"down-regulated"
"AT2G22830","SETI_e.PE-SETI_e.mock",0.00433618293290618,0.39958658521596,-1.76895252533831,"down-regulated"
"AT2G22980","SETI_e.E-SETI_e.mock",0.00503531588162276,-0.142226106435849,-0.0238862350643219,"down-regulated"
"AT2G22980","SETI_e.PE-SETI_e.mock",0.00234132969120601,-0.21919840968319,-4.6754919577044,"down-regulated"
"AT2G22980","SETI_p.PE-SETI_p.mock",0.00522443431006404,0.34904759471775,-5.08145105888419,"down-regulated"
"AT2G22980","SETI_s.P-SETI_s.mock",0.00610488331605115,0.646701104789581,-5.89886763025918,"down-regulated"
"AT2G22980","SETI_s.PE-SETI_s.mock",0.00170959876243987,0.265153931226327,-6.09813888830783,"down-regulated"
"AT2G23000","SETI_p.P-SETI_p.mock",0.000560859565640967,-1,-3.85180953480635,"down-regulated"
"AT2G23000","SETI_p.PE-SETI_p.mock",0.00352465669093631,-1,-5.08575574092399,"down-regulated"
"AT2G23470","SETI_ps.P-SETI_ps.mock",0.00159627657369024,-0.657548628945466,-1.86433929822875,"down-regulated"
"AT2G23760","SETI_p.P-SETI_p.mock",0.0029117982707812,0.135733057825402,-1.42452869240101,"down-regulated"
"AT2G24220","SETI_e.PE-SETI_e.mock",0.00762041588598278,-0.619217825701429,-2.78633795054711,"down-regulated"
"AT2G24220","SETI_p.PE-SETI_p.mock",0.00152739301017219,0.744812911265981,-3.20355243173927,"down-regulated"
"AT2G24220","SETI_ps.P-SETI_ps.mock",3.41468024621189e-05,1,-3.61346623313174,"down-regulated"
"AT2G24220","SETI_ps.PE-SETI_ps.mock",0.00552264156528861,0.484280765429442,-2.91731428175902,"down-regulated"
"AT2G24220","SETI_s.P-SETI_s.mock",0.00652574872142705,0.464029302347902,-3.36929336918431,"down-regulated"
"AT2G24300","SETI_s.E-SETI_s.mock",0.0063600453630756,-0.716146741290402,1.00410730512683,"up-regulated"
"AT2G24530","SETI_ps.P-SETI_ps.mock",0.00837410446436192,-0.329624482849349,0.553716352429237,"up-regulated"
"AT2G24630","SETI_e.PE-SETI_e.mock",0.00155963120284591,-0.918155137083989,-2.81263492307654,"down-regulated"
"AT2G24690","SETI_s.E-SETI_s.mock",0.00226601024641143,0.601075367866807,-0.68166348870614,"down-regulated"
"AT2G25420","SETI_ps.E-SETI_ps.mock",0.0025973991494501,-0.361184956846303,-0.499941961727373,"down-regulated"
"AT2G25470","SETI_WT.P-SETI_WT.mock",0.00106984544830602,-0.960172240305025,3.72420431496856,"up-regulated"
"AT2G25590","SETI_s.PE-SETI_s.mock",0.00710366443015424,-0.522556953355297,-0.994916714676953,"down-regulated"
"AT2G25590","SETI_WT.E-SETI_WT.mock",0.00169444291051408,-0.430391761526462,-0.530321253230282,"down-regulated"
"AT2G25590","SETI_WT.P-SETI_WT.mock",9.53623723369746e-05,-0.430391761526462,-0.861400520172802,"down-regulated"
"AT2G25710","SETI_e.PE-SETI_e.mock",0.00549167453685226,0.311468417701734,-1.289910282046,"down-regulated"
"AT2G25850","SETI_p.P-SETI_p.mock",0.000270174454162522,0.142350520225226,1.40015375649563,"up-regulated"
"AT2G25850","SETI_p.PE-SETI_p.mock",0.00200960425231863,0.122178199703798,1.423740202347,"up-regulated"
"AT2G25850","SETI_ps.P-SETI_ps.mock",0.00878069431132439,-0.230259523464014,1.36710724807185,"up-regulated"
"AT2G25930","SETI_e.PE-SETI_e.mock",0.00213865162577334,-0.212517463306692,-0.676016626126557,"down-regulated"
"AT2G26330","SETI_e.P-SETI_e.mock",0.00133495402226292,-0.574678149845842,-4.35609400389844,"down-regulated"
"AT2G26330","SETI_p.PE-SETI_p.mock",0.00499432487204589,0.648447285993433,-3.87156226620662,"down-regulated"
"AT2G26590","SETI_p.P-SETI_p.mock",0.00234015737686025,-0.155675271490715,0.462232722775418,"up-regulated"
"AT2G26590","SETI_p.PE-SETI_p.mock",0.00158315411637948,0.125179952291842,0.43766321820548,"up-regulated"
"AT2G26590","SETI_ps.P-SETI_ps.mock",0.00281026928719029,-0.24544987614187,0.511326342055066,"up-regulated"
"AT2G26590","SETI_ps.PE-SETI_ps.mock",0.000545739355827495,-0.288179773014314,0.488800551318218,"up-regulated"
"AT2G26590","SETI_s.P-SETI_s.mock",0.00018004825077969,-0.35278965757848,0.502908104438584,"up-regulated"
"AT2G26590","SETI_WT.P-SETI_WT.mock",0.00081244522631798,-0.202151802220401,0.446203310744361,"up-regulated"
"AT2G26980","SETI_p.PE-SETI_p.mock",0.000376462718925742,0.260538389739979,-0.322656864682667,"down-regulated"
"AT2G26980","SETI_s.PE-SETI_s.mock",0.000350146635010662,0.236881250731381,0.0764265618108366,"up-regulated"
"AT2G26980","SETI_WT.E-SETI_WT.mock",0.00285290267146634,0.173033127026199,-0.507234666228024,"down-regulated"
"AT2G26980","SETI_WT.P-SETI_WT.mock",0.00200924681978875,0.178585679667173,-0.689964087194761,"down-regulated"
"AT2G28070","SETI_s.PE-SETI_s.mock",1.59865333824927e-06,-0.795905958275975,-2.76215161501211,"down-regulated"
"AT2G28310","SETI_p.PE-SETI_p.mock",0.00505967475033147,0.668359081488599,-3.6174150392242,"down-regulated"
"AT2G28540","SETI_e.E-SETI_e.mock",0.00651999499859905,-0.142501406581825,-0.0243799212554707,"down-regulated"
"AT2G28940","SETI_WT.E-SETI_WT.mock",0.00285290267146634,-0.30467703280849,1.45739457306583,"up-regulated"
"AT2G29540","SETI_ps.P-SETI_ps.mock",0.000683530058305904,-0.508900220528764,0.611983100544909,"up-regulated"
"AT2G30120","SETI_s.PE-SETI_s.mock",0.00397637623616549,0.267568652775192,0.579391452348792,"up-regulated"
"AT2G30170","SETI_e.P-SETI_e.mock",0.000494515850015493,0.31937711834056,-2.04540618106208,"down-regulated"
"AT2G30170","SETI_e.PE-SETI_e.mock",0.00041942550150793,0.357618113629088,-1.84448199863662,"down-regulated"
"AT2G30600","SETI_ps.PE-SETI_ps.mock",0.000193568652601247,-0.145303637219611,-2.28942199971104,"down-regulated"
"AT2G30910","SETI_e.PE-SETI_e.mock",0.00238679606920133,-0.194074696272817,-0.883790194087918,"down-regulated"
"AT2G31320","SETI_e.P-SETI_e.mock",7.70749508983493e-05,1,-2.42893633187677,"down-regulated"
"AT2G31320","SETI_p.PE-SETI_p.mock",0.000561808033670904,1,-1.89723964391586,"down-regulated"
"AT2G31530","SETI_WT.PE-SETI_WT.mock",0.00322014775964759,0.251607479813011,-0.382121607747358,"down-regulated"
"AT2G31800","SETI_WT.PE-SETI_WT.mock",0.00952207749081146,-0.146594549023736,1.07423438439949,"up-regulated"
"AT2G32010","SETI_ps.PE-SETI_ps.mock",0.0097767250279032,-0.742273222950142,-3.63640910340219,"down-regulated"
"AT2G32415","SETI_s.E-SETI_s.mock",0.00991833250318825,0.471149006062246,-0.539491740164332,"down-regulated"
"AT2G32500","SETI_e.P-SETI_e.mock",8.39957257375321e-05,0.197020047672485,-1.37681654517215,"down-regulated"
"AT2G32500","SETI_e.PE-SETI_e.mock",5.40502514214454e-06,0.2003566122779,-1.13302225161928,"down-regulated"
"AT2G32500","SETI_p.P-SETI_p.mock",5.91909479362568e-05,0.224830434436603,-1.16554741744713,"down-regulated"
"AT2G32500","SETI_p.PE-SETI_p.mock",1.38532392185826e-06,0.209253291599298,-0.996968227314544,"down-regulated"
"AT2G32500","SETI_s.PE-SETI_s.mock",0.00010293600421583,0.187557294051316,-0.836389006799804,"down-regulated"
"AT2G32500","SETI_WT.E-SETI_WT.mock",0.000255015446345572,0.126421452208624,0.168092196981643,"up-regulated"
"AT2G32540","SETI_p.PE-SETI_p.mock",0.00449710754037319,0.959550665800521,-5.42847628126804,"down-regulated"
"AT2G32640","SETI_e.P-SETI_e.mock",0.000828419404642078,0.293530295549222,-1.92589127264414,"down-regulated"
"AT2G32640","SETI_e.PE-SETI_e.mock",8.83700504999493e-06,0.305751074127737,-1.47036961097193,"down-regulated"
"AT2G32640","SETI_p.PE-SETI_p.mock",0.00483458248187309,0.221695290405597,-1.68931421257476,"down-regulated"
"AT2G32640","SETI_s.P-SETI_s.mock",0.0036351388911676,0.306720612611014,-2.47011251948459,"down-regulated"
"AT2G32640","SETI_s.PE-SETI_s.mock",0.000589657556988139,0.294945832367017,-1.54236094101027,"down-regulated"
"AT2G33330","SETI_s.P-SETI_s.mock",0.0020824978967558,-1,-6.52879356850541,"down-regulated"
"AT2G33330","SETI_s.PE-SETI_s.mock",0.00205441439338462,-1,-6.19433793988478,"down-regulated"
"AT2G33550","SETI_s.PE-SETI_s.mock",0.00435675260960618,0.194001250408753,-1.34483178511404,"down-regulated"
"AT2G33620","SETI_WT.P-SETI_WT.mock",0.00291393833664392,0.202228358504289,-0.380610549793848,"down-regulated"
"AT2G34850","SETI_p.PE-SETI_p.mock",0.0017829430088538,1,-2.52355470844941,"down-regulated"
"AT2G35350","SETI_e.PE-SETI_e.mock",0.00222816247154218,1,-2.68610712826172,"down-regulated"
"AT2G35390","SETI_e.P-SETI_e.mock",0.00622279435753902,-0.10326432210349,0.854169793193366,"up-regulated"
"AT2G35390","SETI_s.P-SETI_s.mock",0.00344000403006841,-0.172380724558904,1.47376442565491,"up-regulated"
"AT2G35840","SETI_e.P-SETI_e.mock",0.00314811657069756,-0.331214331832801,-1.8591332302045,"down-regulated"
"AT2G35840","SETI_e.PE-SETI_e.mock",0.00162066206377156,0.300330773163936,-1.81111136158098,"down-regulated"
"AT2G35840","SETI_ps.P-SETI_ps.mock",0.00555211902759322,-0.384531684865331,-1.75166684630881,"down-regulated"
"AT2G36120","SETI_e.P-SETI_e.mock",0.000342702672980195,-0.594015772360481,-0.114598278686453,"down-regulated"
"AT2G36120","SETI_WT.P-SETI_WT.mock",0.00200129104295828,-0.508400647172039,0.634967960404516,"up-regulated"
"AT2G36270","SETI_p.P-SETI_p.mock",0.0042323981204962,-0.666050051038109,2.44205804002966,"up-regulated"
"AT2G36270","SETI_s.P-SETI_s.mock",0.0013854786588625,-0.726038518222467,2.45021145631965,"up-regulated"
"AT2G36270","SETI_s.PE-SETI_s.mock",0.000831253047969303,0.765862279624688,2.4396034918011,"up-regulated"
"AT2G36290","SETI_ps.PE-SETI_ps.mock",0.000535330157669611,-0.107140457190779,-0.123871608255032,"down-regulated"
"AT2G37540","SETI_e.PE-SETI_e.mock",0.00492926617526991,-0.283228944934529,-0.856851071664306,"down-regulated"
