"Clusters","Targets"
"1","AT2G25450"
"1","AT1G25250"
"1","AT2G03980"
"1","AT5G47180"
"1","AT1G75760"
"1","AT1G53210"
"1","AT2G38400"
"1","AT1G61100"
"1","AT1G03870"
"1","AT2G01850"
"1","AT3G09390"
"1","AT3G47640"
"1","AT5G50680"
"1","AT1G55152"
"1","AT3G10550"
"1","AT2G40230"
"1","AT5G52320"
"1","AT2G26690"
"1","AT2G17230"
"1","AT3G09710"
"1","AT5G57550"
"1","AT4G00750"
"1","AT5G25130"
"1","AT5G02230"
"1","AT1G20030"
"1","AT4G19420"
"1","AT1G76790"
"1","AT1G01140"
"1","AT5G15500"
"1","AT3G45430"
"1","AT1G70090"
"1","AT4G35840"
"1","AT4G16765"
"1","AT4G17098"
"1","AT2G25625"
"1","AT4G24010"
"1","AT3G43670"
"1","AT1G07040"
"1","AT2G24540"
"1","AT4G31780"
"1","AT5G61570"
"1","AT1G05560"
"1","AT1G72200"
"1","AT1G52410"
"1","AT4G30960"
"1","AT5G03230"
"1","AT4G24960"
"1","AT3G16690"
"1","AT3G28270"
"1","AT2G35940"
"1","AT3G05165"
"1","AT3G44798"
"1","AT4G18530"
"1","AT5G28913"
"1","AT5G61810"
"1","AT3G23870"
"1","AT5G67180"
"1","AT3G05640"
"1","AT2G23560"
"1","AT1G52040"
"1","AT3G43440"
"1","AT2G41290"
"1","AT1G56010"
"1","AT1G54120"
"1","AT5G16650"
"1","AT4G02050"
"1","AT5G25220"
"1","AT4G04840"
"1","AT4G03400"
"1","AT1G20450"
"1","AT5G64430"
"1","AT4G17340"
"1","AT2G37170"
"1","AT3G28220"
"1","AT3G15115"
"1","AT3G11410"
"1","AT4G28330"
"1","AT1G24070"
"1","AT5G17460"
"1","AT2G34450"
"1","AT3G24520"
"1","AT3G03900"
"1","AT1G75370"
"1","AT5G64570"
"1","AT4G12300"
"1","AT2G33380"
"1","AT1G49500"
"1","AT1G01120"
"1","AT1G08570"
"1","AT1G55280"
"1","AT1G22740"
"1","AT4G16670"
"1","AT4G01140"
"1","AT3G08660"
"1","AT1G52855"
"1","AT4G37150"
"1","AT1G78230"
"1","AT3G22740"
"1","AT1G18710"
"1","AT1G58270"
"1","AT1G61065"
"1","AT5G14780"
"1","AT1G53345"
"1","AT1G48745"
"1","AT1G63570"
"1","AT4G00430"
"1","AT5G29000"
"1","AT5G43150"
"1","AT3G46370"
"1","AT2G44850"
"1","AT5G16120"
"1","AT4G15630"
"1","AT1G52400"
"1","AT3G23605"
"1","AT1G14130"
"1","AT3G61430"
"1","AT3G11020"
"1","AT2G32510"
"1","AT2G30766"
"1","AT3G45970"
"1","AT1G02820"
"1","AT2G06255"
"1","AT2G30820"
"1","AT1G19670"
"1","AT3G16460"
"1","AT1G18750"
"1","AT5G15510"
"1","AT4G27860"
"1","AT5G53760"
"1","AT1G52827"
"1","AT1G04220"
"1","AT5G23930"
"1","AT2G36050"
"1","AT1G54100"
"1","AT3G03470"
"1","AT4G15765"
"1","AT1G48300"
"1","AT5G11260"
"1","AT1G31820"
"1","AT3G61420"
"1","AT3G43800"
"1","AT1G72620"
"1","AT5G64850"
"1","AT1G22470"
"1","AT1G34060"
"1","AT1G45545"
"1","AT5G61200"
"1","AT3G61890"
"1","AT4G11911"
"1","AT2G37870"
"1","AT3G48530"
"1","AT3G06590"
"1","AT2G28350"
"1","AT2G18160"
"1","AT3G02910"
"1","AT3G60050"
"1","AT4G26490"
"1","AT4G34138"
"1","AT3G48310"
"1","AT3G59140"
"1","AT1G21830"
"1","AT5G66052"
"1","AT3G61490"
"1","AT3G11690"
"1","AT1G48260"
"1","AT2G43540"
"1","AT5G49665"
"1","AT4G20260"
"1","AT5G53450"
"1","AT1G07090"
"1","AT5G59960"
"1","AT3G04730"
"1","AT5G14360"
"1","AT1G43710"
"1","AT4G23630"
"1","AT4G24210"
"1","AT4G16790"
"1","AT5G08760"
"1","AT3G28100"
"1","AT5G37300"
"1","AT3G54140"
"1","AT5G07220"
"1","AT3G06080"
"1","AT1G21980"
"1","AT5G50720"
"1","AT4G11990"
"1","AT5G07010"
"1","AT1G76890"
"1","AT1G80970"
"1","AT3G04040"
"1","AT1G54510"
"1","AT5G25830"
"1","AT5G45790"
"1","AT3G27220"
"1","AT2G02990"
"1","AT1G10770"
"1","AT2G27990"
"1","AT3G53960"
"1","AT5G53710"
"1","AT1G64380"
"1","AT2G37760"
"1","AT3G44070"
"1","AT3G43220"
"1","AT3G43310"
"1","AT3G57770"
"1","AT3G44770"
"1","AT4G13410"
"1","AT3G28315"
"1","AT4G38960"
"1","AT4G34530"
"1","AT5G09225"
"1","AT5G22460"
"1","AT3G13240"
"1","AT5G40400"
"1","AT1G52030"
"1","AT3G51075"
"1","AT5G39860"
"1","AT5G38040"
"1","AT3G52070"
"1","AT3G02990"
"1","AT4G34930"
"1","AT1G78970"
"1","AT1G30840"
"1","AT1G15160"
"1","AT4G02425"
"1","AT1G15175"
"1","AT2G37950"
"1","AT4G30410"
"1","AT5G04950"
"1","AT3G45680"
"1","AT5G50335"
"1","AT4G26288"
"1","AT3G05130"
"1","AT3G57720"
"1","AT4G00380"
"1","AT3G45420"
"1","AT5G27230"
"1","AT1G32740"
"1","AT2G20550"
"1","AT3G13674"
"1","AT3G48290"
"1","AT2G27830"
"1","AT3G46990"
"1","AT1G78030"
"1","AT5G09672"
"1","AT1G07750"
"1","AT5G60920"
"1","AT1G79700"
"1","AT2G07042"
"1","AT1G22160"
"1","AT3G48550"
"1","AT1G07380"
"1","AT4G17350"
"1","AT2G33830"
"1","AT3G45443"
"1","AT2G34490"
"1","AT4G04830"
"1","AT2G25900"
"1","AT5G14565"
"1","AT5G03520"
"1","AT5G26260"
"1","AT5G49360"
"1","AT5G19140"
"1","AT3G53350"
"1","AT4G24050"
"1","AT5G19190"
"1","AT5G08750"
"1","AT5G56550"
"1","AT1G28330"
"1","AT3G59390"
"1","AT5G66960"
"1","AT4G14548"
"1","AT2G42247"
"1","AT5G20635"
"1","AT2G36080"
"1","AT4G23680"
"1","AT5G44740"
"1","AT3G28960"
"1","AT5G57655"
"1","AT2G26355"
"1","AT1G06740"
"1","AT5G24420"
"1","AT5G18670"
"1","AT1G11175"
"1","AT1G08730"
"1","AT5G10900"
"1","AT1G78270"
"1","AT3G28945"
"1","AT1G25209"
"1","AT3G61990"
"1","AT3G12145"
"1","AT5G51670"
"1","AT5G10930"
"1","AT2G28260"
"1","AT2G23755"
"1","AT2G05185"
"1","AT4G22760"
"1","AT4G30570"
"1","AT4G04408"
"1","AT1G63040"
"1","AT5G63820"
"1","AT4G13572"
"1","AT5G23530"
"1","AT5G16640"
"1","AT3G02980"
"1","AT3G16620"
"1","AT1G03200"
"1","AT2G22482"
"1","AT1G06400"
"1","AT4G22150"
"1","AT4G37480"
"1","AT1G36380"
"1","AT5G01445"
"1","AT2G38050"
"1","AT5G03770"
"1","AT3G47960"
"1","AT2G45820"
"1","AT5G19200"
"1","AT5G64410"
"1","AT2G38820"
"1","AT2G22080"
"1","AT3G59940"
"1","AT4G39180"
"1","AT3G19450"
"1","AT2G41870"
"1","AT1G11740"
"1","AT1G13080"
"1","AT1G77680"
"1","AT2G33510"
"1","AT3G25760"
"1","AT4G23060"
"1","AT1G78610"
"1","AT2G37510"
"1","AT2G35550"
"1","AT1G03090"
"1","AT5G61590"
"1","AT5G05400"
"1","AT5G04220"
"1","AT3G30720"
"1","AT1G72510"
"1","AT5G43260"
"1","AT5G61520"
"1","AT1G76240"
"1","AT1G22570"
"1","AT2G41250"
"1","AT4G01600"
"1","AT2G38760"
"1","AT5G40380"
"1","AT5G14180"
"1","AT5G06480"
"1","AT1G29670"
"1","AT2G13665"
"1","AT5G50160"
"1","AT1G50620"
"1","AT5G09443"
"1","AT4G24120"
"1","AT4G15730"
"1","AT2G28660"
"1","AT5G59920"
"1","AT3G55160"
"1","AT5G20250"
"1","AT1G16800"
"1","AT1G67510"
"1","AT1G50055"
"1","AT5G47370"
"1","AT4G30110"
"1","AT5G02180"
"1","AT2G27400"
"1","AT4G31820"
"1","AT1G31770"
"1","AT2G25790"
"1","AT2G41370"
"1","AT5G66770"
"1","AT3G15030"
"1","AT5G14120"
"1","AT4G34630"
"1","AT3G23210"
"1","AT1G69310"
"1","AT5G19530"
"1","AT1G56430"
"1","AT1G08760"
"1","AT1G04770"
"1","AT1G28070"
"1","AT4G32280"
"1","AT4G26800"
"1","AT1G76800"
"1","AT4G22790"
"1","AT3G59200"
"1","AT1G09240"
"1","AT1G58440"
"1","AT2G40935"
"1","AT1G48440"
"1","AT2G42580"
"1","AT1G07290"
"1","AT5G15030"
"1","AT4G18830"
"1","AT5G48850"
"1","AT2G32795"
"1","AT1G63230"
"1","AT5G23020"
"1","AT2G30330"
"1","AT2G45530"
"1","AT5G53045"
"1","AT2G05520"
"1","AT2G37570"
"1","AT5G10450"
"1","AT2G42490"
"1","AT1G28580"
"1","AT3G18777"
"1","AT4G18070"
"1","AT5G08185"
"1","AT5G67420"
"1","AT3G20060"
"1","AT1G60140"
"1","AT4G37970"
"1","AT5G23950"
"1","AT5G49500"
"1","AT5G54064"
"1","AT4G32940"
"1","AT3G56450"
"1","AT5G51390"
"1","AT3G50620"
"1","AT4G29190"
"1","AT1G68500"
"1","AT1G59510"
"1","AT1G54740"
"1","AT3G05690"
"1","AT4G36450"
"1","AT4G16740"
"1","AT5G54080"
"1","AT5G22920"
"2","AT4G34480"
"2","AT2G48030"
"2","AT2G39710"
"2","AT1G68710"
"2","AT5G15860"
"2","AT2G24390"
"2","AT3G20420"
"2","AT5G23580"
"2","AT1G64810"
"2","AT3G11090"
"2","AT1G05570"
"2","AT1G29240"
"2","AT1G74300"
"2","AT4G14400"
"2","AT3G60180"
"2","AT4G12910"
"2","AT3G22231"
"2","AT4G04210"
"2","AT1G32260"
"2","AT2G43940"
"2","AT3G60160"
"2","AT2G35810"
"2","AT1G52290"
"2","AT5G01670"
"2","AT3G06960"
"2","AT3G63030"
"2","AT3G23400"
"2","AT4G31600"
"2","AT4G02420"
"2","AT2G33530"
"2","AT1G74600"
"2","AT1G19960"
"2","AT1G16500"
"2","AT1G14410"
"2","AT2G14560"
"2","AT5G10810"
"2","AT5G19750"
"2","AT1G66980"
"2","AT1G20090"
"2","AT1G50380"
"2","AT2G12400"
"2","AT2G25510"
"2","AT1G76960"
"2","AT2G32520"
"2","AT5G59670"
"2","AT1G60220"
"2","AT1G31580"
"2","AT2G16530"
"2","AT5G67230"
"2","AT4G11900"
"2","AT3G05650"
"2","AT5G54610"
"2","AT5G08380"
"2","AT1G12990"
"2","AT1G56120"
"2","AT5G03350"
"2","AT3G25020"
"2","AT5G66360"
"2","AT2G45770"
"2","AT3G51750"
"2","AT4G13800"
"2","AT1G72430"
"2","AT2G32160"
"2","AT3G07730"
"2","AT4G28270"
"2","AT3G13810"
"2","AT4G27760"
"2","AT5G57815"
"2","AT3G56408"
"2","AT5G52540"
"2","AT5G07790"
"2","AT1G30500"
"2","AT1G14790"
"2","AT3G49560"
"2","AT1G63900"
"2","AT1G66970"
"2","AT1G74210"
"2","AT3G19515"
"2","AT3G21465"
"2","AT4G02120"
"2","AT1G77930"
"2","AT1G17430"
"2","AT2G38170"
"2","AT2G26570"
"2","AT3G61700"
"2","AT5G59470"
"2","AT5G47770"
"2","AT1G27170"
"2","AT5G01230"
"2","AT1G03340"
"2","AT1G75410"
"2","AT3G46100"
"2","AT4G13150"
"2","AT4G23980"
"2","AT1G21770"
"2","AT3G11070"
"2","AT1G26960"
"2","AT1G67560"
"2","AT5G25280"
"2","AT2G44940"
"2","AT5G52300"
"2","AT1G24470"
"2","AT5G61190"
"2","AT4G36970"
"2","AT1G53230"
"2","AT1G24090"
"2","AT2G06850"
"2","AT4G28190"
"2","AT5G66400"
"2","AT3G18770"
"2","AT1G61190"
"2","AT2G02850"
"2","AT5G50915"
"2","AT5G02150"
"2","AT5G42530"
"2","AT1G30280"
"2","AT2G46685"
"2","AT2G04690"
"2","AT4G27100"
"2","AT2G15580"
"2","AT2G46440"
"2","AT4G04200"
"2","AT4G36470"
"2","AT1G26740"
"2","AT1G72930"
"2","AT2G38970"
"2","AT3G08030"
"2","AT5G46680"
"2","AT1G02260"
"2","AT2G19250"
"2","AT5G39940"
"2","AT1G04990"
"2","AT3G51140"
"2","AT3G06450"
"2","AT3G10010"
"2","AT4G25800"
"2","AT5G10760"
"2","AT1G71890"
"2","AT4G14390"
"2","AT1G28260"
"2","AT3G59310"
"2","AT4G13640"
"2","AT5G59580"
"2","AT1G34760"
"2","AT4G17616"
"2","AT5G07130"
"2","AT2G21880"
"2","AT1G76590"
"2","AT4G21930"
"2","AT2G42240"
"2","AT5G04490"
"2","AT5G53220"
"2","AT2G17442"
"2","AT3G28540"
"2","AT3G06660"
"2","AT5G03355"
"2","AT1G73820"
"2","AT5G59000"
"2","AT1G09680"
"2","AT4G22010"
"2","AT3G11580"
"2","AT2G41090"
"2","AT3G61970"
"2","AT1G32190"
"2","AT3G07690"
"2","AT5G55170"
"2","AT3G26782"
"2","AT2G45680"
"2","AT3G01080"
"2","AT3G14160"
"2","AT5G45920"
"2","AT5G27400"
"2","AT3G53310"
"2","AT1G32900"
"2","AT2G01150"
"2","AT3G57240"
"2","AT3G19300"
"2","AT5G19875"
"2","AT1G03475"
"2","AT3G23255"
"2","AT1G65450"
"2","AT3G10020"
"2","AT3G51430"
"2","AT4G35020"
"2","AT1G58210"
"2","AT3G21420"
"2","AT5G41070"
"2","AT3G03690"
"2","AT2G37678"
"2","AT2G34660"
"2","AT1G72420"
"2","AT4G32450"
"2","AT5G40920"
"2","AT3G59250"
"2","AT3G15390"
"2","AT3G61540"
"2","AT1G09190"
"2","AT1G54160"
"2","AT2G18710"
"2","AT5G45770"
"2","AT5G45490"
"2","AT4G14660"
"2","AT1G30410"
"2","AT5G39350"
"2","AT1G20816"
"2","AT4G10690"
"2","AT5G10390"
"2","AT2G45510"
"2","AT5G59320"
"2","AT5G01215"
"2","AT1G80130"
"2","AT3G57600"
"2","AT5G40910"
"2","AT1G32415"
"2","AT1G64580"
"2","AT5G50315"
"2","AT5G24530"
"2","AT5G06400"
"2","AT4G14050"
"2","AT1G56020"
"2","AT5G21910"
"2","AT3G26320"
"2","AT2G37530"
"2","AT2G04780"
"2","AT3G57470"
"2","AT5G57070"
"2","AT2G13420"
"2","AT5G47380"
"2","AT5G22390"
"2","AT5G66610"
"2","AT1G07740"
"2","AT2G26215"
"2","AT4G34860"
"2","AT5G11460"
"2","AT4G29610"
"2","AT3G45020"
"2","AT4G37170"
"2","AT3G49710"
"2","AT1G56570"
"2","AT3G06870"
"2","AT4G04570"
"2","AT4G23880"
"2","AT1G79400"
"2","AT5G47250"
"2","AT1G72600"
"2","AT5G61540"
"2","AT3G63530"
"2","AT1G61170"
"2","AT3G14660"
"2","AT3G12220"
"2","AT5G59200"
"2","AT1G74088"
"2","AT1G03055"
"2","AT5G40610"
"2","AT3G15750"
"2","AT1G05640"
"2","AT5G66500"
"2","AT2G30070"
"2","AT4G08210"
"2","AT1G15170"
"2","AT1G79220"
"2","AT3G15920"
"2","AT5G45030"
"2","AT5G42990"
"2","AT3G14920"
"2","AT5G04260"
"2","AT3G54010"
"2","AT3G11280"
"2","AT5G46870"
"2","AT5G62990"
"2","AT3G19790"
"2","AT2G19310"
"2","AT1G51630"
"2","AT5G05090"
"2","AT5G48720"
"2","AT4G01610"
"2","AT1G67330"
"2","AT1G49350"
"2","AT5G05230"
"2","AT3G44420"
"2","AT1G65490"
"2","AT1G71910"
"2","AT3G07520"
"2","AT5G61400"
"2","AT5G61250"
"2","AT5G16950"
"2","AT5G07000"
"2","AT4G15210"
"2","AT4G19560"
"2","AT1G16489"
"2","AT5G10440"
"2","AT4G26950"
"2","AT2G36790"
"2","AT4G40000"
"2","AT3G44620"
"2","AT4G29750"
"2","AT5G53920"
"2","AT4G28590"
"2","AT2G26930"
"2","AT1G79440"
"2","AT4G10000"
"2","AT3G46870"
"2","AT5G61950"
"2","AT3G58830"
"2","AT3G23020"
"2","AT3G15160"
"2","AT3G52905"
"2","AT2G18400"
"2","AT1G21650"
"2","AT1G04650"
"2","AT4G18750"
"2","AT2G26470"
"2","AT5G41060"
"2","AT3G50110"
"2","AT3G49170"
"2","AT5G58550"
"2","AT4G39900"
"2","AT2G37100"
"2","AT2G13600"
"2","AT4G39350"
"2","AT1G26810"
"2","AT5G19020"
"2","AT2G29980"
"2","AT1G31430"
"2","AT3G57430"
"2","AT3G18020"
"2","AT1G77750"
"2","AT1G25360"
"2","AT3G56900"
"2","AT5G24280"
"2","AT1G71060"
"2","AT4G32430"
"2","AT1G13410"
"2","AT2G29760"
"2","AT4G24175"
"2","AT4G29600"
"2","AT4G13710"
"2","AT4G39190"
"2","AT2G37310"
"2","AT1G66430"
"2","AT1G18030"
"2","AT4G05040"
"2","AT5G20720"
"2","AT3G58520"
"2","AT2G44880"
"2","AT4G39952"
"2","AT2G22200"
"2","AT2G16780"
"2","AT2G44650"
"2","AT3G12530"
"2","AT5G27110"
"2","AT5G48320"
"2","AT4G12840"
"2","AT1G56690"
"2","AT1G14770"
"2","AT1G10130"
"2","AT1G02060"
"2","AT1G71528"
"2","AT4G18840"
"2","AT3G62820"
"2","AT5G47460"
"2","AT3G15130"
"2","AT5G66880"
"2","AT1G33350"
"2","AT3G28640"
"2","AT5G27440"
"2","AT2G47300"
"2","AT3G61670"
"2","AT4G38210"
"2","AT1G53580"
"2","AT4G19020"
"2","AT3G08590"
"2","AT5G15300"
"2","AT1G60810"
"2","AT4G04190"
"2","AT3G15420"
"2","AT3G14580"
"2","AT4G10330"
"2","AT2G40300"
"2","AT2G22410"
"2","AT2G29260"
"2","AT1G67320"
"2","AT1G22690"
"2","AT2G03280"
"2","AT5G09950"
"2","AT3G27580"
"2","AT4G35130"
"2","AT3G09060"
"2","AT1G21060"
"2","AT1G76540"
"2","AT3G50420"
"2","AT5G11020"
"2","AT4G04970"
"2","AT3G21470"
"2","AT4G01440"
"2","AT5G02760"
"2","AT1G28710"
"2","AT4G31070"
"2","AT1G54440"
"2","AT2G41180"
"2","AT3G23840"
"2","AT3G62500"
"2","AT2G15630"
"2","AT5G59600"
"2","AT3G25290"
"2","AT5G55125"
"2","AT2G21185"
"2","AT3G13730"
"2","AT2G33760"
"2","AT3G06710"
"2","AT3G24890"
"2","AT3G53360"
"2","AT2G38830"
"2","AT3G02330"
"2","AT3G11460"
"2","AT2G34670"
"2","AT4G31330"
"2","AT1G17480"
"2","AT3G24000"
"2","AT5G12110"
"2","AT2G34400"
"2","AT2G36430"
"2","AT1G28690"
"2","AT4G38950"
"2","AT4G36280"
"2","AT2G24300"
"2","AT5G07120"
"2","AT5G08340"
"2","AT5G58990"
"2","AT2G47760"
"2","AT5G13260"
"2","AT5G27450"
"2","AT5G28460"
"2","AT1G70020"
"2","AT3G13160"
"2","AT1G13030"
"2","AT3G58590"
"2","AT3G05340"
"2","AT5G66350"
"2","AT3G17070"
"2","AT4G25870"
"2","AT1G63730"
"2","AT4G02750"
"2","AT5G43020"
"2","AT4G24320"
"2","AT3G19400"
"2","AT3G53220"
"2","AT4G35050"
"2","AT5G65420"
"2","AT3G27360"
"2","AT1G44760"
"2","AT2G27610"
"2","AT4G28310"
"2","AT2G25220"
"2","AT5G47360"
"2","AT4G28220"
"2","AT1G11900"
"2","AT4G37650"
"2","AT3G56960"
"2","AT4G38380"
"2","AT2G24440"
"2","AT5G52850"
"2","AT3G02010"
"2","AT3G23610"
"2","AT3G23430"
"2","AT2G22070"
"2","AT3G62890"
"2","AT3G48410"
"2","AT1G17630"
"2","AT4G39530"
"2","AT2G03220"
"2","AT1G45170"
"2","AT3G59090"
"2","AT5G41260"
"2","AT1G20840"
"2","AT1G08460"
"2","AT1G73970"
"2","AT3G23790"
"2","AT3G46540"
"2","AT3G43960"
"2","AT5G10410"
"2","AT1G26570"
"2","AT1G05750"
"2","AT1G22230"
"2","AT4G33790"
"2","AT3G23330"
"2","AT4G11360"
"2","AT5G52630"
"2","AT3G42860"
"2","AT3G03580"
"2","AT2G19530"
"2","AT4G13500"
"2","AT5G02170"
"2","AT5G50110"
"2","AT1G52550"
"2","AT5G62170"
"2","AT4G38410"
"2","AT4G26680"
"2","AT4G38545"
"2","AT2G36970"
"2","AT2G26210"
"2","AT5G64816"
"2","AT2G47320"
"2","AT5G22070"
"2","AT3G14900"
"2","AT5G18370"
"2","AT1G67950"
"2","AT5G48660"
"2","AT3G09660"
"2","AT5G42450"
"2","AT4G23240"
"2","AT4G26960"
"2","AT4G17085"
"2","AT1G06010"
"2","AT5G65610"
"2","AT1G08070"
"2","AT3G10190"
"2","AT2G01390"
"2","AT5G03285"
"2","AT5G41000"
"2","AT2G03880"
"2","AT5G01650"
"2","AT1G10920"
"2","AT1G65560"
"2","AT3G49725"
"2","AT1G65800"
"2","AT1G04130"
"2","AT5G10870"
"2","AT2G35650"
"2","AT1G14990"
"2","AT1G13950"
"2","AT5G23405"
"2","AT1G18690"
"2","AT1G59930"
"2","AT2G39445"
"2","AT5G51910"
"2","AT5G64490"
"2","AT3G26230"
"2","AT2G32179"
"2","AT1G65790"
"2","AT2G14220"
"2","AT3G18510"
"2","AT2G42120"
"2","AT3G01350"
"2","AT2G16890"
"2","AT1G80080"
"2","AT4G29560"
"2","AT1G09220"
"2","AT4G24970"
"2","AT3G52110"
"2","AT4G23410"
"2","AT5G02260"
"2","AT1G20515"
"2","AT1G69350"
"2","AT2G20540"
"2","AT1G62920"
"2","AT1G48598"
"2","AT3G62270"
"2","AT3G53990"
"2","AT2G48000"
"2","AT4G35140"
"2","AT5G65250"
"2","AT5G47320"
"2","AT1G34130"
"2","AT5G02410"
"2","AT4G22670"
"2","AT5G45470"
"2","AT1G68930"
"2","AT2G29910"
"2","AT5G57565"
"2","AT5G35400"
"2","AT1G76190"
"2","AT3G61010"
"2","AT1G03210"
"2","AT5G18730"
"2","AT5G51580"
"2","AT5G43822"
"2","AT1G73687"
"2","AT2G04860"
"2","AT5G28640"
"2","AT3G23110"
"2","AT1G74700"
"2","AT3G21740"
"2","AT5G04070"
"2","AT1G63855"
"2","AT1G52720"
"2","AT1G34380"
"2","AT4G33170"
"2","AT5G45115"
"2","AT4G26590"
"2","AT5G43980"
"2","AT1G78150"
"2","AT2G40410"
"2","AT1G21930"
"2","AT1G62260"
"2","AT1G03410"
"2","AT3G14020"
"2","AT1G16916"
"2","AT2G05440"
"2","AT5G56840"
"2","AT3G53860"
"3","AT1G50420"
"3","AT4G34610"
"3","AT2G31750"
"3","AT3G52500"
"3","AT1G71710"
"3","AT5G36160"
"3","AT5G20380"
"3","AT5G01260"
"3","AT3G61220"
"3","AT4G02130"
"3","AT3G05910"
"3","AT1G06430"
"3","AT3G55360"
"3","AT3G05880"
"3","AT5G65990"
"3","AT3G18490"
"3","AT1G20560"
"3","AT1G16320"
"3","AT4G17090"
"3","AT1G77740"
"3","AT5G44130"
"3","AT1G57590"
"3","AT5G59130"
"3","AT1G28610"
"3","AT5G43850"
"3","AT3G16570"
"3","AT2G32290"
"3","AT1G79110"
"3","AT1G09850"
"3","AT2G23910"
"3","AT3G23580"
"3","AT5G20700"
"3","AT4G16490"
"3","AT1G65320"
"3","AT3G23410"
"3","AT3G27020"
"3","AT3G56630"
"3","AT5G42130"
"3","AT1G50020"
"3","AT5G20270"
"3","AT5G54250"
"3","AT4G32290"
"3","AT4G36870"
"3","AT5G67360"
"3","AT2G47160"
"3","AT5G50170"
"3","AT5G64550"
"3","AT1G64900"
"3","AT1G53090"
"3","AT1G62050"
"3","AT3G55610"
"3","AT5G07240"
"3","AT5G03555"
"3","AT5G64280"
"3","AT2G02080"
"3","AT5G24010"
"3","AT1G51140"
"3","AT1G55260"
"3","AT1G73710"
"3","AT3G10525"
"3","AT1G60160"
"3","AT5G42100"
"3","AT3G06570"
"3","AT1G09910"
"3","AT3G14450"
"3","AT1G78510"
"3","AT4G00150"
"3","AT5G63520"
"3","AT1G68600"
"3","AT3G21750"
"3","AT5G43270"
"3","AT1G04350"
"3","AT2G13290"
"3","AT3G11590"
"3","AT4G29070"
"3","AT3G02830"
"3","AT4G02980"
"3","AT1G12050"
"3","AT4G13460"
"3","AT5G24150"
"3","AT2G16800"
"3","AT4G27820"
"3","AT2G31070"
"3","AT2G32530"
"3","AT5G23240"
"3","AT1G26190"
"3","AT3G25500"
"3","AT2G41140"
"3","AT5G56040"
"3","AT3G02510"
"3","AT3G27870"
"3","AT3G06510"
"3","AT1G61900"
"3","AT4G26850"
"3","AT5G57180"
"3","AT4G15450"
"3","AT3G13040"
"3","AT1G75100"
"3","AT5G45610"
"3","AT3G02570"
"3","AT3G06520"
"3","AT1G64970"
"3","AT3G24120"
"3","AT2G48020"
"3","AT4G17550"
"3","AT1G72180"
"3","AT5G48880"
"3","AT2G23460"
"3","AT2G24820"
"3","AT5G20670"
"3","AT2G34310"
"3","AT3G07460"
"3","AT5G53420"
"3","AT4G22200"
"3","AT4G18520"
"3","AT1G54340"
"3","AT2G18790"
"3","AT5G55620"
"3","AT2G21970"
"3","AT4G09670"
"3","AT1G78680"
"3","AT5G47780"
"3","AT1G33490"
"3","AT1G73680"
"3","AT5G67385"
"3","AT3G09550"
"3","AT2G46100"
"3","AT2G20050"
"3","AT5G62100"
"3","AT4G32050"
"3","AT1G75770"
"3","AT4G02630"
"3","AT5G67290"
"3","AT3G57930"
"3","AT5G47020"
"3","AT1G55850"
"3","AT3G01660"
"3","AT1G11090"
"3","AT1G24040"
"3","AT3G14650"
"3","AT5G16990"
"3","AT4G08900"
"3","AT1G45230"
