"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","DNA-templated transcription","GO:0006351","false","0.0016861638196981929","2.7731002336645765","2351","625","101","21899","AT2G02070,AT4G00150,AT4G32980,AT5G18680,AT2G41940,AT5G23280,AT5G44190,AT4G17880,AT1G14920,AT5G67570,AT5G13730,AT1G76880,AT1G75540,AT1G24625,AT3G60630,AT1G19350,AT1G25440,AT5G64340,AT2G33860,AT5G66770,AT5G58900,AT1G07050,AT5G65310,AT1G49720,AT5G54630,AT1G28310,AT2G20180,AT3G04450,AT5G46690,AT3G50700,AT4G14540,AT1G69690,AT4G25480,AT5G43700,AT5G41920,AT2G01760,AT2G31380,AT5G57180,AT1G68550,AT3G22760,AT5G38860,AT1G62120,AT3G13000,AT3G48590,AT5G23930,AT1G01250,AT5G47640,AT2G18300,AT5G25810,AT5G59780,AT4G01500,AT2G36000,AT5G60100,AT5G09460,AT3G47500,AT2G16400,AT3G53920,AT4G35270,AT3G15030,AT4G27430,AT2G45250,AT3G23780,AT2G03340,AT5G60120,AT4G29100,AT5G41410,AT5G04290,AT5G45260,AT2G18790,AT2G27050,AT4G21430,AT3G22780,AT2G21320,AT2G22540,AT1G33060,AT5G05550,AT1G49560,AT2G39250,AT3G60390,AT2G46870,AT4G31060,AT2G32100,AT1G68130,AT5G60450,AT1G68190,AT1G10610,AT2G35430,AT3G54320,AT3G58120,AT4G17810,AT3G07340,AT5G60970,AT4G36240,AT1G31150,AT2G27230,AT5G08070,AT4G17460,AT1G26945,AT4G14520,AT1G32240,AT5G16600"
"GO:BP","regulation of biosynthetic process","GO:0009889","false","0.0017104283909296913","2.7668951033409983","2859","625","118","21899","AT2G02070,AT4G00150,AT4G32980,AT1G69440,AT5G18680,AT2G41940,AT5G23280,AT3G57190,AT5G44190,AT4G17880,AT1G14920,AT5G13730,AT1G76880,AT1G75540,AT1G24625,AT3G60630,AT1G19350,AT1G25440,AT5G64340,AT2G33860,AT5G66770,AT5G58900,AT1G07050,AT5G65310,AT1G49720,AT2G47220,AT5G54630,AT4G08920,AT1G28310,AT2G20180,AT3G04450,AT5G46690,AT4G30680,AT3G50700,AT4G14540,AT1G69690,AT4G25480,AT5G43700,AT5G41920,AT2G01760,AT2G31380,AT5G57180,AT1G68550,AT3G22760,AT5G38860,AT1G62120,AT3G13000,AT3G48590,AT5G23930,AT1G01250,AT5G47640,AT2G18300,AT5G25810,AT5G59780,AT4G01500,AT2G36000,AT5G60100,AT5G43810,AT5G09460,AT3G47500,AT2G16400,AT3G53920,AT1G69935,AT3G22190,AT3G62410,AT4G35270,AT3G15030,AT4G27430,AT2G45250,AT2G35260,AT3G23780,AT2G03340,AT5G65710,AT1G71720,AT5G60120,AT4G29100,AT5G41410,AT5G04290,AT5G45260,AT1G15215,AT2G18790,AT2G45810,AT2G27050,AT4G21430,AT3G22780,AT4G20910,AT2G21320,AT2G22540,AT1G33060,AT2G22125,AT5G05550,AT1G49560,AT2G39250,AT3G60390,AT2G46870,AT4G31060,AT2G32100,AT1G68130,AT5G60450,AT1G68190,AT1G10610,AT2G35430,AT3G54320,AT3G58120,AT3G49250,AT4G17810,AT3G07340,AT5G60970,AT4G36240,AT1G31150,AT4G11970,AT2G27230,AT5G08070,AT4G17460,AT1G26945,AT3G22886,AT1G32240,AT5G16600"
"GO:BP","regulation of cellular biosynthetic process","GO:0031326","false","0.0017104283909296913","2.7668951033409983","2831","625","117","21899","AT2G02070,AT4G00150,AT4G32980,AT1G69440,AT5G18680,AT2G41940,AT5G23280,AT3G57190,AT5G44190,AT4G17880,AT1G14920,AT5G13730,AT1G76880,AT1G75540,AT1G24625,AT3G60630,AT1G19350,AT1G25440,AT5G64340,AT2G33860,AT5G66770,AT5G58900,AT1G07050,AT5G65310,AT1G49720,AT2G47220,AT5G54630,AT4G08920,AT1G28310,AT2G20180,AT3G04450,AT5G46690,AT4G30680,AT3G50700,AT4G14540,AT1G69690,AT4G25480,AT5G43700,AT5G41920,AT2G01760,AT2G31380,AT5G57180,AT1G68550,AT3G22760,AT5G38860,AT1G62120,AT3G13000,AT3G48590,AT5G23930,AT1G01250,AT5G47640,AT2G18300,AT5G25810,AT5G59780,AT4G01500,AT2G36000,AT5G60100,AT5G43810,AT5G09460,AT3G47500,AT2G16400,AT3G53920,AT1G69935,AT3G22190,AT4G35270,AT3G15030,AT4G27430,AT2G45250,AT2G35260,AT3G23780,AT2G03340,AT5G65710,AT1G71720,AT5G60120,AT4G29100,AT5G41410,AT5G04290,AT5G45260,AT1G15215,AT2G18790,AT2G45810,AT2G27050,AT4G21430,AT3G22780,AT4G20910,AT2G21320,AT2G22540,AT1G33060,AT2G22125,AT5G05550,AT1G49560,AT2G39250,AT3G60390,AT2G46870,AT4G31060,AT2G32100,AT1G68130,AT5G60450,AT1G68190,AT1G10610,AT2G35430,AT3G54320,AT3G58120,AT3G49250,AT4G17810,AT3G07340,AT5G60970,AT4G36240,AT1G31150,AT4G11970,AT2G27230,AT5G08070,AT4G17460,AT1G26945,AT3G22886,AT1G32240,AT5G16600"
"GO:BP","chloroplast localization","GO:0019750","false","0.0017506206639118353","2.7568079495290334","22","625","6","21899","AT5G67385,AT1G66840,AT3G45780,AT5G58140,AT5G38150,AT1G64500"
"GO:BP","cellular response to abiotic stimulus","GO:0071214","false","0.0017506206639118353","2.7568079495290334","224","625","19","21899","AT1G14280,AT5G13730,AT2G02950,AT4G08920,AT2G20180,AT2G32010,AT4G10180,AT3G53920,AT3G45780,AT5G58140,AT1G69935,AT1G05200,AT1G49510,AT4G18570,AT4G04340,AT2G18790,AT2G42690,AT2G21320,AT1G53090"
"GO:BP","cellular response to light stimulus","GO:0071482","false","0.0017506206639118353","2.7568079495290334","132","625","14","21899","AT1G14280,AT5G13730,AT2G02950,AT4G08920,AT2G20180,AT4G10180,AT3G53920,AT3G45780,AT5G58140,AT1G69935,AT2G18790,AT2G42690,AT2G21320,AT1G53090"
"GO:BP","RNA biosynthetic process","GO:0032774","false","0.0017506206639118353","2.7568079495290334","2365","625","101","21899","AT2G02070,AT4G00150,AT4G32980,AT5G18680,AT2G41940,AT5G23280,AT5G44190,AT4G17880,AT1G14920,AT5G67570,AT5G13730,AT1G76880,AT1G75540,AT1G24625,AT3G60630,AT1G19350,AT1G25440,AT5G64340,AT2G33860,AT5G66770,AT5G58900,AT1G07050,AT5G65310,AT1G49720,AT5G54630,AT1G28310,AT2G20180,AT3G04450,AT5G46690,AT3G50700,AT4G14540,AT1G69690,AT4G25480,AT5G43700,AT5G41920,AT2G01760,AT2G31380,AT5G57180,AT1G68550,AT3G22760,AT5G38860,AT1G62120,AT3G13000,AT3G48590,AT5G23930,AT1G01250,AT5G47640,AT2G18300,AT5G25810,AT5G59780,AT4G01500,AT2G36000,AT5G60100,AT5G09460,AT3G47500,AT2G16400,AT3G53920,AT4G35270,AT3G15030,AT4G27430,AT2G45250,AT3G23780,AT2G03340,AT5G60120,AT4G29100,AT5G41410,AT5G04290,AT5G45260,AT2G18790,AT2G27050,AT4G21430,AT3G22780,AT2G21320,AT2G22540,AT1G33060,AT5G05550,AT1G49560,AT2G39250,AT3G60390,AT2G46870,AT4G31060,AT2G32100,AT1G68130,AT5G60450,AT1G68190,AT1G10610,AT2G35430,AT3G54320,AT3G58120,AT4G17810,AT3G07340,AT5G60970,AT4G36240,AT1G31150,AT2G27230,AT5G08070,AT4G17460,AT1G26945,AT4G14520,AT1G32240,AT5G16600"
"GO:BP","regulation of gene expression","GO:0010468","false","0.0017506206639118353","2.7568079495290334","2716","625","113","21899","AT2G02070,AT4G00150,AT4G32980,AT1G69440,AT5G18680,AT2G41940,AT5G23280,AT3G57190,AT5G44190,AT4G17880,AT1G14920,AT5G13730,AT1G76880,AT1G75540,AT1G24625,AT3G60630,AT1G19350,AT1G25440,AT5G64340,AT2G33860,AT5G66770,AT5G58900,AT1G07050,AT5G65310,AT1G49720,AT2G47220,AT5G54630,AT4G08920,AT1G28310,AT2G20180,AT3G04450,AT5G46690,AT4G30680,AT3G50700,AT4G14540,AT1G69690,AT4G25480,AT5G43700,AT5G41920,AT2G01760,AT2G31380,AT5G57180,AT1G68550,AT3G22760,AT5G38860,AT1G62120,AT3G13000,AT3G48590,AT5G23930,AT1G01250,AT5G47640,AT2G18300,AT5G25810,AT5G59780,AT4G01500,AT2G36000,AT5G60100,AT5G43810,AT5G09460,AT3G47500,AT2G16400,AT3G53920,AT4G35270,AT3G15030,AT4G27430,AT2G45250,AT3G23780,AT2G03340,AT5G65710,AT1G71720,AT5G60120,AT4G29100,AT5G41410,AT5G04290,AT5G45260,AT1G15215,AT2G18790,AT2G45810,AT2G27050,AT4G21430,AT3G22780,AT4G20910,AT2G21320,AT2G22540,AT1G33060,AT5G05550,AT1G49560,AT2G39250,AT3G60390,AT2G46870,AT4G31060,AT2G32100,AT1G68130,AT5G60450,AT1G68190,AT1G10610,AT2G35430,AT3G54320,AT3G58120,AT3G49250,AT4G17810,AT3G07340,AT5G60970,AT4G36240,AT1G31150,AT4G11970,AT2G27230,AT5G08070,AT4G17460,AT1G26945,AT3G22886,AT1G32240,AT5G16600"
"GO:BP","cellular response to environmental stimulus","GO:0104004","false","0.0017506206639118353","2.7568079495290334","224","625","19","21899","AT1G14280,AT5G13730,AT2G02950,AT4G08920,AT2G20180,AT2G32010,AT4G10180,AT3G53920,AT3G45780,AT5G58140,AT1G69935,AT1G05200,AT1G49510,AT4G18570,AT4G04340,AT2G18790,AT2G42690,AT2G21320,AT1G53090"
"GO:BP","regulation of cellular metabolic process","GO:0031323","false","0.0017506206639118353","2.7568079495290334","3092","625","125","21899","AT2G02070,AT4G00150,AT4G32980,AT1G69440,AT5G18680,AT2G41940,AT5G23280,AT3G57190,AT5G44190,AT4G17880,AT1G14920,AT5G13730,AT1G76880,AT1G75540,AT1G24625,AT3G60630,AT1G19350,AT1G25440,AT5G64340,AT2G33860,AT5G66770,AT5G58900,AT1G07050,AT5G65310,AT1G49720,AT2G47220,AT5G54630,AT4G08920,AT1G28310,AT2G20180,AT3G04450,AT5G46690,AT4G30680,AT3G50700,AT5G35750,AT4G14540,AT1G69690,AT4G25480,AT5G43700,AT5G41920,AT2G01760,AT2G31380,AT5G57180,AT1G68550,AT3G22760,AT5G38860,AT3G59420,AT2G32010,AT1G62120,AT3G13000,AT3G48590,AT5G23930,AT1G01250,AT5G47640,AT2G18300,AT5G25810,AT5G59780,AT4G01500,AT2G36000,AT5G60100,AT5G43810,AT5G09460,AT3G47500,AT2G16400,AT3G53920,AT1G69935,AT3G22190,AT3G62410,AT4G35270,AT3G15030,AT4G27430,AT2G45250,AT2G35260,AT3G23780,AT3G11670,AT2G03340,AT3G15850,AT5G65710,AT1G71720,AT5G60120,AT4G29100,AT5G41410,AT5G04290,AT5G45260,AT1G15215,AT2G18790,AT2G45810,AT2G27050,AT4G21430,AT4G36860,AT3G22780,AT4G20910,AT2G21320,AT2G22540,AT1G33060,AT2G22125,AT5G05550,AT1G49560,AT2G39250,AT3G60390,AT2G46870,AT4G31060,AT2G32100,AT1G68130,AT5G60450,AT1G68190,AT1G10610,AT2G35430,AT3G54320,AT3G58120,AT3G49250,AT4G17810,AT1G67080,AT3G07340,AT5G60970,AT4G36240,AT1G31150,AT4G11970,AT2G27230,AT5G08070,AT4G17460,AT1G26945,AT3G22886,AT1G32240,AT5G16600"
"GO:BP","anisotropic cell growth","GO:0051211","true","0.0018893626752787265","2.723684668465682","14","625","5","21899","AT3G22190,AT4G16340,AT2G40070,AT4G18570,AT2G22125"
"GO:BP","plastid localization","GO:0051644","false","0.002091596852630733","2.6795220203545895","23","625","6","21899","AT5G67385,AT1G66840,AT3G45780,AT5G58140,AT5G38150,AT1G64500"
"GO:BP","cellular response to radiation","GO:0071478","false","0.002091596852630733","2.6795220203545895","136","625","14","21899","AT1G14280,AT5G13730,AT2G02950,AT4G08920,AT2G20180,AT4G10180,AT3G53920,AT3G45780,AT5G58140,AT1G69935,AT2G18790,AT2G42690,AT2G21320,AT1G53090"
"GO:BP","regulation of macromolecule metabolic process","GO:0060255","false","0.002144388368703303","2.6686965570807883","2933","625","119","21899","AT2G02070,AT4G00150,AT4G32980,AT1G69440,AT5G18680,AT2G41940,AT5G23280,AT3G57190,AT5G44190,AT4G17880,AT1G14920,AT5G13730,AT1G76880,AT1G75540,AT1G24625,AT3G60630,AT1G19350,AT1G25440,AT5G64340,AT2G33860,AT5G66770,AT5G58900,AT1G07050,AT5G65310,AT1G49720,AT2G47220,AT5G54630,AT4G08920,AT1G28310,AT2G20180,AT3G04450,AT5G46690,AT4G30680,AT3G50700,AT4G14540,AT1G69690,AT4G25480,AT5G43700,AT5G41920,AT2G01760,AT2G31380,AT5G57180,AT1G68550,AT3G22760,AT5G38860,AT3G59420,AT1G62120,AT3G13000,AT3G48590,AT5G23930,AT1G01250,AT5G47640,AT2G18300,AT5G25810,AT5G59780,AT4G01500,AT2G36000,AT5G60100,AT5G43810,AT5G09460,AT3G47500,AT2G16400,AT3G53920,AT3G22190,AT4G35270,AT3G55760,AT3G15030,AT4G27430,AT2G45250,AT3G23780,AT2G03340,AT5G65710,AT1G71720,AT5G60120,AT4G29100,AT5G41410,AT5G53430,AT5G04290,AT5G45260,AT1G15215,AT2G18790,AT2G45810,AT2G27050,AT4G21430,AT4G36860,AT3G22780,AT4G20910,AT2G21320,AT2G22540,AT1G33060,AT2G22125,AT5G05550,AT1G49560,AT2G39250,AT3G60390,AT2G46870,AT4G31060,AT2G32100,AT1G68130,AT5G60450,AT1G68190,AT1G10610,AT2G35430,AT3G54320,AT3G58120,AT3G49250,AT4G17810,AT3G07340,AT5G60970,AT4G36240,AT1G31150,AT4G11970,AT2G27230,AT5G08070,AT4G17460,AT1G26945,AT3G22886,AT1G32240,AT5G16600"
"GO:BP","NADH dehydrogenase complex (plastoquinone) assembly","GO:0010258","false","0.0023140210452430366","2.6356326956040794","8","625","4","21899","AT5G20935,AT4G37925,AT5G52780,AT1G70760"
"GO:BP","regulation of metabolic process","GO:0019222","false","0.0023793460745996143","2.6235423854709277","3187","625","127","21899","AT2G02070,AT4G00150,AT4G32980,AT1G69440,AT5G18680,AT2G41940,AT5G23280,AT3G57190,AT5G44190,AT4G17880,AT1G14920,AT5G13730,AT1G76880,AT1G75540,AT1G24625,AT3G60630,AT1G19350,AT1G25440,AT5G64340,AT2G33860,AT5G66770,AT5G58900,AT1G07050,AT5G65310,AT1G49720,AT2G47220,AT5G54630,AT4G08920,AT1G28310,AT2G20180,AT3G04450,AT5G46690,AT4G30680,AT3G50700,AT5G35750,AT4G14540,AT1G69690,AT4G25480,AT5G43700,AT5G41920,AT2G01760,AT2G31380,AT5G57180,AT1G68550,AT3G22760,AT5G38860,AT3G59420,AT2G32010,AT1G62120,AT3G13000,AT3G48590,AT5G23930,AT1G01250,AT5G47640,AT2G18300,AT5G25810,AT5G59780,AT4G01500,AT2G36000,AT5G60100,AT5G43810,AT5G09460,AT3G47500,AT2G16400,AT3G53920,AT1G69935,AT3G22190,AT3G62410,AT4G35270,AT3G55760,AT3G15030,AT4G27430,AT2G45250,AT2G35260,AT3G23780,AT3G11670,AT2G03340,AT3G15850,AT5G65710,AT1G71720,AT5G60120,AT4G29100,AT5G41410,AT5G53430,AT5G04290,AT5G45260,AT1G15215,AT2G18790,AT2G45810,AT2G27050,AT4G21430,AT4G36860,AT3G22780,AT4G20910,AT2G21320,AT2G22540,AT1G33060,AT2G22125,AT5G05550,AT1G49560,AT2G39250,AT3G60390,AT2G46870,AT4G31060,AT2G32100,AT1G68130,AT5G60450,AT1G68190,AT1G10610,AT2G35430,AT3G54320,AT3G58120,AT3G49250,AT4G17810,AT1G67080,AT3G07340,AT5G60970,AT4G36240,AT1G31150,AT4G11970,AT2G27230,AT5G08070,AT4G17460,AT1G26945,AT3G22886,AT1G32240,AT5G16600"
"GO:BP","organic cyclic compound biosynthetic process","GO:1901362","false","0.003303693672407415","2.481000228467477","3090","625","123","21899","AT2G02070,AT4G00150,AT4G32980,AT5G18680,AT2G41940,AT5G23280,AT5G44190,AT4G17880,AT1G14920,AT5G67570,AT4G36380,AT5G13730,AT1G76880,AT1G75540,AT1G24625,AT3G60630,AT1G19350,AT1G25440,AT5G64340,AT2G33860,AT5G24150,AT5G66770,AT5G58900,AT1G07050,AT5G65310,AT1G49720,AT5G54630,AT3G19450,AT1G28310,AT2G20180,AT3G04450,AT5G46690,AT3G50700,AT4G14540,AT3G30180,AT1G69690,AT4G25480,AT4G30000,AT5G43700,AT5G41920,AT2G01760,AT3G59400,AT2G31380,AT5G57180,AT1G68550,AT3G22760,AT1G44446,AT5G38860,AT5G15770,AT1G62120,AT3G13000,AT3G48590,AT5G23930,AT1G01250,AT5G47640,AT2G18300,AT5G25810,AT5G59780,AT3G24255,AT4G01500,AT2G36000,AT5G60100,AT5G09460,AT3G47500,AT2G16400,AT3G53920,AT1G69935,AT4G35270,AT1G01220,AT3G15030,AT4G27430,AT2G45250,AT2G35260,AT3G23780,AT3G11670,AT2G03340,AT5G60120,AT4G29100,AT5G41410,AT5G59750,AT5G04290,AT5G45260,AT2G18790,AT2G27050,AT2G22830,AT4G21430,AT3G22780,AT4G22756,AT2G21320,AT2G22540,AT1G33060,AT5G05550,AT1G49560,AT2G39250,AT3G60390,AT2G46870,AT4G31060,AT2G32100,AT1G68130,AT5G60450,AT1G68190,AT1G10610,AT2G35430,AT3G54320,AT3G58120,AT4G17810,AT3G07340,AT5G60970,AT4G36240,AT1G31150,AT2G38050,AT5G50375,AT4G27440,AT2G27230,AT5G08070,AT2G28670,AT3G11750,AT4G17460,AT2G38210,AT1G26945,AT4G14520,AT1G32240,AT5G16600"
"GO:BP","protein localization to microtubule cytoskeleton","GO:0072698","false","0.0042248825215240645","2.3741853626819047","4","625","3","21899","AT3G22190,AT4G18570,AT2G22125"
"GO:BP","protein localization to cell cortex","GO:0072697","false","0.0042248825215240645","2.3741853626819047","4","625","3","21899","AT3G22190,AT4G18570,AT2G22125"
"GO:BP","protein localization to cytoskeleton","GO:0044380","false","0.0042248825215240645","2.3741853626819047","4","625","3","21899","AT3G22190,AT4G18570,AT2G22125"
"GO:BP","protein localization to cortical microtubule cytoskeleton","GO:0072699","true","0.0042248825215240645","2.3741853626819047","4","625","3","21899","AT3G22190,AT4G18570,AT2G22125"
"GO:BP","regulation of monoatomic ion transport","GO:0043269","true","0.004756590937671962","2.322704195889457","52","625","8","21899","AT4G22200,AT4G08920,AT5G35750,AT4G33000,AT5G59780,AT3G45780,AT5G58140,AT4G04340"
"GO:BP","regulation of biological process","GO:0050789","false","0.006409678372991937","2.1931637621097706","5108","625","185","21899","AT5G56040,AT2G02070,AT1G63680,AT1G78100,AT4G00150,AT3G62980,AT1G14280,AT4G32980,AT1G69440,AT5G18680,AT2G41940,AT1G79110,AT2G44830,AT5G23280,AT1G73660,AT3G57190,AT5G44190,AT4G27900,AT4G17880,AT1G14920,AT4G22200,AT2G19860,AT5G13730,AT3G05120,AT1G76880,AT1G75540,AT1G24625,AT3G60630,AT1G19350,AT3G25500,AT1G25440,AT5G64340,AT2G33860,AT5G66770,AT5G58900,AT1G07050,AT5G65310,AT1G49720,AT5G21100,AT2G02950,AT2G47220,AT5G54630,AT4G08920,AT1G28310,AT1G31650,AT3G46550,AT2G20180,AT3G04450,AT5G46690,AT4G30680,AT2G01420,AT3G50700,AT5G35750,AT4G14540,AT4G34760,AT1G69690,AT4G25480,AT4G26540,AT2G45950,AT5G43700,AT5G41920,AT2G01760,AT3G59400,AT2G31380,AT5G57180,AT1G68550,AT1G21920,AT3G22760,AT5G38860,AT3G59420,AT2G32010,AT2G28150,AT1G62120,AT4G33000,AT3G13000,AT3G48590,AT5G23930,AT1G01250,AT5G47640,AT3G57770,AT1G18620,AT1G29460,AT1G23080,AT2G18300,AT5G25810,AT5G59780,AT3G20470,AT3G23805,AT4G01500,AT2G36000,AT2G41560,AT5G60100,AT5G55230,AT4G10180,AT5G43810,AT5G09460,AT5G49980,AT3G47500,AT2G16400,AT3G53920,AT3G45780,AT5G58140,AT1G69935,AT3G22190,AT3G62410,AT4G35270,AT3G55760,AT3G15030,AT1G05200,AT2G36910,AT4G27430,AT2G45250,AT2G35260,AT3G23780,AT3G11670,AT4G16340,AT3G05030,AT2G03340,AT3G15850,AT5G65710,AT1G71720,AT5G60120,AT1G18670,AT4G04340,AT4G29100,AT5G41410,AT5G53430,AT5G45610,AT5G04290,AT4G19500,AT5G45260,AT4G19530,AT1G15215,AT2G18790,AT2G45810,AT2G32390,AT2G27050,AT1G74160,AT5G46570,AT4G21430,AT4G36860,AT3G22780,AT4G20910,AT2G21320,AT1G29450,AT2G22540,AT2G33770,AT1G33060,AT2G22125,AT1G26190,AT1G29430,AT5G05550,AT1G49560,AT2G39250,AT5G46220,AT1G53090,AT3G60390,AT2G46870,AT4G31060,AT1G34210,AT2G32100,AT1G65380,AT1G68130,AT5G60450,AT1G68190,AT1G10610,AT2G35430,AT3G54320,AT3G58120,AT3G49250,AT4G17810,AT1G67080,AT3G07340,AT5G60970,AT4G36240,AT1G31150,AT1G29510,AT4G11970,AT2G27230,AT5G08070,AT4G17460,AT1G26945,AT3G22886,AT1G32240,AT5G16600"
"GO:BP","chemical homeostasis","GO:0048878","true","0.006895704197121746","2.1614213765790935","257","625","19","21899","AT1G14920,AT4G36380,AT2G19860,AT4G08920,AT3G50700,AT1G68570,AT4G33000,AT1G32450,AT2G14520,AT2G41560,AT1G47330,AT3G05030,AT5G53460,AT2G18790,AT4G22756,AT2G33770,AT5G46220,AT5G28030,AT2G38050"
"GO:BP","chlorophyll metabolic process","GO:0015994","false","0.010377373506747412","1.9839125516768732","90","625","10","21899","AT5G44190,AT2G20180,AT5G35750,AT3G59400,AT1G44446,AT1G69935,AT4G27430,AT2G35260,AT1G08550,AT4G27440"
"GO:BP","plant organ morphogenesis","GO:1905392","false","0.010628540196250367","1.9735263806553722","475","625","28","21899","AT5G56040,AT4G00150,AT3G62980,AT4G36380,AT3G05120,AT3G60630,AT4G08920,AT2G01420,AT4G26540,AT3G59420,AT2G28150,AT4G01500,AT3G15030,AT4G16340,AT4G18570,AT5G65710,AT5G13300,AT3G22780,AT4G20910,AT2G22125,AT2G46870,AT1G65380,AT1G68130,AT5G05620,AT4G17810,AT5G60970,AT2G27230,AT5G10250"
"GO:BP","NADH dehydrogenase complex assembly","GO:0010257","false","0.010628540196250367","1.9735263806553722","21","625","5","21899","AT5G20935,AT4G37925,AT5G52780,AT1G70760,AT4G19540"
"GO:BP","aromatic compound biosynthetic process","GO:0019438","false","0.010981644676622148","1.959332612482295","2953","625","115","21899","AT2G02070,AT4G00150,AT4G32980,AT5G18680,AT2G41940,AT5G23280,AT5G44190,AT4G17880,AT1G14920,AT5G67570,AT5G13730,AT1G76880,AT1G75540,AT1G24625,AT3G60630,AT1G19350,AT1G25440,AT5G64340,AT2G33860,AT5G66770,AT5G58900,AT1G07050,AT5G65310,AT1G49720,AT5G54630,AT3G19450,AT1G28310,AT2G20180,AT3G04450,AT5G46690,AT3G50700,AT4G14540,AT1G69690,AT4G25480,AT4G30000,AT5G43700,AT5G41920,AT2G01760,AT3G59400,AT2G31380,AT5G57180,AT1G68550,AT3G22760,AT1G44446,AT5G38860,AT5G15770,AT1G62120,AT3G13000,AT3G48590,AT5G23930,AT1G01250,AT5G47640,AT2G18300,AT5G25810,AT5G59780,AT3G24255,AT4G01500,AT2G36000,AT5G60100,AT5G09460,AT3G47500,AT2G16400,AT3G53920,AT1G69935,AT4G35270,AT1G01220,AT3G15030,AT4G27430,AT2G45250,AT2G35260,AT3G23780,AT3G11670,AT2G03340,AT5G60120,AT4G29100,AT5G41410,AT5G04290,AT5G45260,AT2G18790,AT2G27050,AT4G21430,AT3G22780,AT2G21320,AT2G22540,AT1G33060,AT5G05550,AT1G49560,AT2G39250,AT3G60390,AT2G46870,AT4G31060,AT2G32100,AT1G68130,AT5G60450,AT1G68190,AT1G10610,AT2G35430,AT3G54320,AT3G58120,AT4G17810,AT3G07340,AT5G60970,AT4G36240,AT1G31150,AT4G27440,AT2G27230,AT5G08070,AT2G28670,AT3G11750,AT4G17460,AT2G38210,AT1G26945,AT4G14520,AT1G32240,AT5G16600"
"GO:BP","heterocycle biosynthetic process","GO:0018130","false","0.010981644676622148","1.959332612482295","2896","625","113","21899","AT2G02070,AT4G00150,AT4G32980,AT5G18680,AT2G41940,AT5G23280,AT5G44190,AT4G17880,AT1G14920,AT5G67570,AT5G13730,AT1G76880,AT1G75540,AT1G24625,AT3G60630,AT1G19350,AT1G25440,AT5G64340,AT2G33860,AT5G66770,AT5G58900,AT1G07050,AT5G65310,AT1G49720,AT5G54630,AT1G28310,AT2G20180,AT3G04450,AT5G46690,AT3G50700,AT4G14540,AT1G69690,AT4G25480,AT4G30000,AT5G43700,AT5G41920,AT2G01760,AT3G59400,AT2G31380,AT5G57180,AT1G68550,AT3G22760,AT1G44446,AT5G38860,AT5G15770,AT1G62120,AT3G13000,AT3G48590,AT5G23930,AT1G01250,AT5G47640,AT2G18300,AT5G25810,AT5G59780,AT3G24255,AT4G01500,AT2G36000,AT5G60100,AT5G09460,AT3G47500,AT2G16400,AT3G53920,AT1G69935,AT4G35270,AT1G01220,AT3G15030,AT4G27430,AT2G45250,AT2G35260,AT3G23780,AT2G03340,AT5G60120,AT4G29100,AT5G41410,AT5G59750,AT5G04290,AT5G45260,AT2G18790,AT2G27050,AT4G21430,AT3G22780,AT2G21320,AT2G22540,AT1G33060,AT5G05550,AT1G49560,AT2G39250,AT3G60390,AT2G46870,AT4G31060,AT2G32100,AT1G68130,AT5G60450,AT1G68190,AT1G10610,AT2G35430,AT3G54320,AT3G58120,AT4G17810,AT3G07340,AT5G60970,AT4G36240,AT1G31150,AT4G27440,AT2G27230,AT5G08070,AT3G11750,AT4G17460,AT2G38210,AT1G26945,AT4G14520,AT1G32240,AT5G16600"
