"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:MF","transporter activity","GO:0005215","false","0.0010231901558944328","2.9900436468535747","1175","536","51","22791","AT1G79410,AT3G05165,AT5G54250,AT1G12110,AT3G27020,AT4G35100,AT5G15410,AT2G40460,AT3G54140,AT2G47160,AT5G40890,AT3G28130,AT3G20660,AT2G48020,AT2G24220,AT1G10090,AT2G41705,AT4G16370,AT3G21670,AT2G26690,AT3G27870,AT4G38050,AT1G08230,AT3G14770,AT4G17550,AT2G45960,AT3G16180,AT1G30360,AT3G53420,AT1G01620,AT3G26520,AT1G21460,AT2G37170,AT2G36830,AT4G23400,AT3G21260,AT4G15540,AT1G51500,AT3G15380,AT1G75500,AT4G10770,AT5G14940,AT2G32400,AT3G05160,AT4G24120,AT1G28230,AT4G21910,AT1G77990,AT3G43790,AT3G23870,AT1G73590"
"GO:MF","sequence-specific DNA binding","GO:0043565","false","0.0010385445306273539","2.983574877086405","1033","536","46","22791","AT2G01570,AT4G40060,AT3G47620,AT4G36870,AT5G60850,AT3G06590,AT1G68670,AT3G04730,AT2G28550,AT1G30490,AT2G02080,AT5G43270,AT4G16141,AT1G51140,AT1G68520,AT2G40350,AT2G33480,AT5G08130,AT2G23340,AT2G03710,AT5G60890,AT1G19850,AT4G34000,AT2G28510,AT1G35560,AT3G46130,AT1G74840,AT5G47370,AT5G16560,AT3G24520,AT1G01780,AT3G02990,AT1G68360,AT1G19000,AT3G49930,AT2G36080,AT2G22840,AT3G47600,AT3G61150,AT1G52880,AT3G10040,AT4G14560,AT5G61590,AT1G19220,AT3G46580,AT1G69310"
"GO:MF","transcription cis-regulatory region binding","GO:0000976","false","0.0010385445306273539","2.983574877086405","790","536","38","22791","AT2G01570,AT4G40060,AT3G47620,AT4G36870,AT5G60850,AT3G06590,AT1G68670,AT3G04730,AT1G30490,AT5G43270,AT1G51140,AT1G68520,AT2G40350,AT2G33480,AT5G08130,AT2G23340,AT2G03710,AT5G60890,AT1G19850,AT4G34000,AT2G28510,AT1G35560,AT1G74840,AT5G16560,AT1G01780,AT1G68360,AT1G19000,AT3G49930,AT2G36080,AT2G22840,AT3G47600,AT3G61150,AT1G52880,AT3G10040,AT4G14560,AT5G61590,AT1G19220,AT1G69310"
"GO:MF","transcription regulatory region nucleic acid binding","GO:0001067","false","0.0010385445306273539","2.983574877086405","790","536","38","22791","AT2G01570,AT4G40060,AT3G47620,AT4G36870,AT5G60850,AT3G06590,AT1G68670,AT3G04730,AT1G30490,AT5G43270,AT1G51140,AT1G68520,AT2G40350,AT2G33480,AT5G08130,AT2G23340,AT2G03710,AT5G60890,AT1G19850,AT4G34000,AT2G28510,AT1G35560,AT1G74840,AT5G16560,AT1G01780,AT1G68360,AT1G19000,AT3G49930,AT2G36080,AT2G22840,AT3G47600,AT3G61150,AT1G52880,AT3G10040,AT4G14560,AT5G61590,AT1G19220,AT1G69310"
"GO:MF","UDP-glucosyltransferase activity","GO:0035251","false","0.0011058718585982082","2.9562951934000594","122","536","12","22791","AT1G55850,AT3G46670,AT2G31750,AT1G07250,AT4G15490,AT5G05870,AT1G68020,AT4G34138,AT3G21750,AT4G24010,AT3G16520,AT3G50740"
"GO:MF","hexosyltransferase activity","GO:0016758","false","0.0011482808571859416","2.939951875171507","328","536","21","22791","AT1G55850,AT3G46670,AT2G01850,AT2G31750,AT1G07250,AT3G62660,AT4G02130,AT4G15490,AT5G05870,AT1G68020,AT4G34138,AT3G21750,AT3G58790,AT1G22380,AT4G24010,AT5G20250,AT3G16520,AT5G15050,AT5G65730,AT3G50740,AT5G13870"
"GO:MF","sequence-specific double-stranded DNA binding","GO:1990837","false","0.0011482808571859416","2.939951875171507","800","536","38","22791","AT2G01570,AT4G40060,AT3G47620,AT4G36870,AT5G60850,AT3G06590,AT1G68670,AT3G04730,AT1G30490,AT5G43270,AT1G51140,AT1G68520,AT2G40350,AT2G33480,AT5G08130,AT2G23340,AT2G03710,AT5G60890,AT1G19850,AT4G34000,AT2G28510,AT1G35560,AT1G74840,AT5G16560,AT1G01780,AT1G68360,AT1G19000,AT3G49930,AT2G36080,AT2G22840,AT3G47600,AT3G61150,AT1G52880,AT3G10040,AT4G14560,AT5G61590,AT1G19220,AT1G69310"
"GO:MF","transmembrane transporter activity","GO:0022857","false","0.001291660409734851","2.888851651638012","1148","536","49","22791","AT1G79410,AT3G05165,AT5G54250,AT1G12110,AT3G27020,AT4G35100,AT5G15410,AT2G40460,AT3G54140,AT2G47160,AT5G40890,AT3G28130,AT3G20660,AT2G48020,AT2G24220,AT1G10090,AT2G41705,AT4G16370,AT3G21670,AT2G26690,AT4G38050,AT1G08230,AT3G14770,AT4G17550,AT2G45960,AT3G16180,AT1G30360,AT3G53420,AT1G01620,AT3G26520,AT1G21460,AT2G37170,AT2G36830,AT4G23400,AT4G15540,AT1G51500,AT3G15380,AT1G75500,AT4G10770,AT5G14940,AT2G32400,AT3G05160,AT4G24120,AT1G28230,AT4G21910,AT1G77990,AT3G43790,AT3G23870,AT1G73590"
"GO:MF","UDP-glycosyltransferase activity","GO:0008194","false","0.00275147523270158","2.5604343921202957","275","536","18","22791","AT1G55850,AT3G46670,AT2G31750,AT1G07250,AT3G62660,AT4G02130,AT4G15490,AT5G05870,AT1G68020,AT4G34138,AT3G21750,AT3G58790,AT1G22380,AT4G24010,AT2G18560,AT3G16520,AT5G15050,AT3G50740"
"GO:MF","passive transmembrane transporter activity","GO:0022803","false","0.004798323367601332","2.3189104874993602","192","536","14","22791","AT5G54250,AT4G35100,AT5G15410,AT5G40890,AT1G10090,AT2G45960,AT1G30360,AT3G53420,AT1G01620,AT3G26520,AT2G37170,AT2G36830,AT4G23400,AT2G32400"
"GO:MF","channel activity","GO:0015267","false","0.004798323367601332","2.3189104874993602","192","536","14","22791","AT5G54250,AT4G35100,AT5G15410,AT5G40890,AT1G10090,AT2G45960,AT1G30360,AT3G53420,AT1G01620,AT3G26520,AT2G37170,AT2G36830,AT4G23400,AT2G32400"
"GO:MF","quercetin 3-O-glucosyltransferase activity","GO:0080043","false","0.004964391216340876","2.3041340014675598","24","536","5","22791","AT3G46670,AT1G07250,AT4G34138,AT3G21750,AT3G16520"
"GO:MF","double-stranded DNA binding","GO:0003690","false","0.007298983746975051","2.136737603414447","890","536","38","22791","AT2G01570,AT4G40060,AT3G47620,AT4G36870,AT5G60850,AT3G06590,AT1G68670,AT3G04730,AT1G30490,AT5G43270,AT1G51140,AT1G68520,AT2G40350,AT2G33480,AT5G08130,AT2G23340,AT2G03710,AT5G60890,AT1G19850,AT4G34000,AT2G28510,AT1G35560,AT1G74840,AT5G16560,AT1G01780,AT1G68360,AT1G19000,AT3G49930,AT2G36080,AT2G22840,AT3G47600,AT3G61150,AT1G52880,AT3G10040,AT4G14560,AT5G61590,AT1G19220,AT1G69310"
"GO:MF","quercetin 7-O-glucosyltransferase activity","GO:0080044","false","0.0123900730476252","1.9069261331649354","17","536","4","22791","AT3G46670,AT1G07250,AT4G34138,AT3G16520"
"GO:MF","methyl indole-3-acetate esterase activity","GO:0080030","true","0.013981222537350802","1.854454851622413","8","536","3","22791","AT4G16690,AT2G23560,AT2G23610"
"GO:MF","protein binding","GO:0005515","true","0.023863144919125192","1.622272321310375","7664","536","214","22791","AT2G18160,AT1G29950,AT2G01570,AT2G29970,AT3G09770,AT1G08880,AT3G47620,AT2G23760,AT3G63210,AT5G54250,AT1G12110,AT2G28350,AT5G49665,AT3G16570,AT3G06590,AT5G67480,AT1G68670,AT3G04730,AT2G28550,AT3G03990,AT5G53420,AT4G35100,AT3G57800,AT4G30960,AT5G15410,AT1G30490,AT2G02080,AT1G22530,AT3G59940,AT5G65683,AT3G07360,AT1G47128,AT4G16490,AT1G51140,AT3G60050,AT3G19850,AT1G50460,AT5G01520,AT2G32450,AT1G08760,AT4G37470,AT1G68520,AT2G31070,AT5G42750,AT4G16690,AT1G66150,AT1G53510,AT1G22490,AT1G21980,AT4G32190,AT5G40890,AT3G10525,AT3G17860,AT5G25220,AT2G28720,AT4G15630,AT1G30440,AT1G72150,AT5G27670,AT5G16630,AT2G43010,AT3G16560,AT5G65870,AT1G66350,AT1G78070,AT4G13630,AT5G53160,AT5G08130,AT1G69370,AT2G42750,AT2G04240,AT1G51090,AT2G48020,AT4G24210,AT2G03710,AT1G06040,AT5G60890,AT3G26740,AT3G62550,AT5G25110,AT5G14360,AT1G74940,AT1G19850,AT2G30520,AT2G04890,AT4G20260,AT1G64330,AT2G30600,AT4G34000,AT5G03520,AT1G35560,AT3G58620,AT3G61590,AT4G00710,AT1G30330,AT4G02820,AT4G31820,AT5G47370,AT5G23750,AT2G34010,AT3G20270,AT4G23060,AT5G10150,AT3G50840,AT1G73790,AT3G12320,AT3G14770,AT1G50420,AT3G14310,AT1G70640,AT5G16560,AT1G04770,AT5G50950,AT5G66080,AT2G42580,AT2G45180,AT3G05675,AT5G62100,AT3G53420,AT1G01620,AT4G17870,AT2G45720,AT5G27320,AT5G65640,AT3G55120,AT5G05690,AT1G49990,AT3G11410,AT1G25425,AT3G57040,AT1G75380,AT3G05640,AT2G17450,AT2G15890,AT2G23430,AT1G21460,AT3G24520,AT5G15010,AT4G35560,AT1G05690,AT1G01780,AT5G06870,AT5G17490,AT1G68360,AT1G01030,AT2G38400,AT4G22730,AT4G14750,AT4G23400,AT1G12700,AT1G19660,AT1G22160,AT2G45350,AT5G10930,AT4G00870,AT4G16515,AT1G22740,AT2G44740,AT5G07720,AT2G22840,AT3G47600,AT2G16365,AT2G42620,AT5G48460,AT4G13810,AT1G51500,AT4G18390,AT1G12820,AT1G67510,AT3G61150,AT3G59580,AT3G59250,AT5G27300,AT5G18650,AT2G32400,AT2G42300,AT2G19280,AT3G45430,AT4G38850,AT3G10040,AT5G18020,AT5G13460,AT5G63470,AT5G63930,AT3G58980,AT4G14560,AT5G01770,AT4G37380,AT4G07400,AT4G01030,AT2G41080,AT1G31350,AT2G25790,AT1G19220,AT5G03780,AT3G46580,AT1G02060,AT1G62180,AT2G34150,AT1G17920,AT5G39860,AT5G10570,AT5G02760,AT3G61880,AT1G57790,AT1G63480,AT5G59900,AT3G62540,AT1G70700,AT2G17525,AT4G20140,AT1G73590,AT3G24480,AT1G49130"
"GO:MF","MAP kinase activity","GO:0004707","true","0.03068646006881728","1.5130532080572532","22","536","4","22791","AT5G19010,AT1G53510,AT3G18040,AT4G36450"
"GO:MF","actin monomer binding","GO:0003785","true","0.03068646006881728","1.5130532080572532","3","536","2","22791","AT1G21980,AT2G34150"
"GO:MF","transferase activity","GO:0016740","false","0.04496027637142121","1.3471710278167914","3857","536","116","22791","AT3G02910,AT1G55850,AT3G09770,AT3G46670,AT2G01850,AT4G02630,AT2G31750,AT1G07250,AT5G49665,AT4G32290,AT4G00750,AT1G22500,AT5G24010,AT4G30960,AT3G62660,AT5G65683,AT4G02130,AT3G07360,AT4G15490,AT1G70230,AT5G40380,AT5G19010,AT1G50460,AT5G01520,AT1G66150,AT2G37580,AT1G53510,AT1G21980,AT4G36830,AT5G05870,AT3G06080,AT1G68020,AT5G01880,AT3G55610,AT5G11610,AT5G07860,AT2G04240,AT1G11440,AT2G26680,AT3G52060,AT5G25110,AT1G27200,AT3G18040,AT3G44200,AT1G75420,AT1G59700,AT3G07310,AT4G34138,AT3G61590,AT5G17600,AT3G21750,AT4G00710,AT5G67160,AT5G13710,AT5G03200,AT3G58790,AT5G03140,AT1G70290,AT2G40640,AT2G39020,AT4G35780,AT2G18890,AT1G60140,AT1G22380,AT2G17450,AT4G24010,AT4G36450,AT3G19100,AT5G20250,AT1G48300,AT2G45590,AT1G23870,AT2G18560,AT1G63420,AT2G38400,AT4G22730,AT1G33480,AT2G16750,AT1G56720,AT2G22970,AT3G02020,AT5G10930,AT1G26220,AT1G19340,AT5G42200,AT5G07720,AT3G48720,AT4G38470,AT3G30300,AT3G16520,AT1G62330,AT1G51940,AT5G63410,AT1G67510,AT5G65740,AT4G09760,AT5G15050,AT5G18650,AT3G45430,AT1G01610,AT1G53025,AT5G65730,AT1G20550,AT5G63930,AT4G07400,AT4G23790,AT3G50740,AT4G01080,AT2G25790,AT2G20340,AT2G41210,AT2G22990,AT5G13870,AT1G56430,AT1G09240,AT4G20140"
"GO:MF","inorganic anion transmembrane transporter activity","GO:0015103","true","0.04860569531453036","1.313312839816798","80","536","7","22791","AT1G12110,AT2G47160,AT5G40890,AT2G41705,AT4G17550,AT3G16180,AT1G77990"
"GO:BP","response to endogenous stimulus","GO:0009719","true","3.2947469472820586e-11","10.482177935734411","1663","472","85","21899","AT2G01570,AT3G09770,AT3G47620,AT3G63210,AT1G12110,AT2G28350,AT3G16570,AT5G67480,AT1G68670,AT3G04730,AT2G28550,AT1G22530,AT3G59940,AT1G69160,AT3G07360,AT1G51140,AT5G01520,AT5G42750,AT4G36830,AT3G17860,AT5G25220,AT4G12290,AT2G43010,AT1G66350,AT5G53160,AT5G08130,AT2G23340,AT2G04240,AT4G24210,AT1G19850,AT3G18040,AT3G61460,AT4G34000,AT2G15970,AT4G00710,AT1G46768,AT1G30330,AT2G26690,AT5G67160,AT5G47370,AT5G26230,AT4G23060,AT3G18490,AT1G50420,AT2G42580,AT4G34750,AT1G53885,AT4G17870,AT3G50750,AT5G27320,AT3G55120,AT3G11410,AT3G57040,AT3G19100,AT2G23430,AT1G26210,AT1G05690,AT1G12240,AT5G52310,AT5G17490,AT1G68360,AT2G16750,AT4G16515,AT2G26710,AT2G22840,AT2G42620,AT4G38470,AT1G51500,AT1G12820,AT1G75500,AT1G51940,AT2G32400,AT3G22380,AT4G38850,AT5G18020,AT5G63470,AT4G14560,AT5G61590,AT1G19220,AT5G39860,AT5G12050,AT3G43670,AT1G70700,AT1G73590,AT5G10970"
"GO:BP","response to hormone","GO:0009725","false","3.2947469472820586e-11","10.482177935734411","1635","472","84","21899","AT2G01570,AT3G09770,AT3G47620,AT3G63210,AT1G12110,AT2G28350,AT3G16570,AT5G67480,AT1G68670,AT3G04730,AT2G28550,AT1G22530,AT3G59940,AT1G69160,AT3G07360,AT1G51140,AT5G01520,AT5G42750,AT4G36830,AT3G17860,AT5G25220,AT4G12290,AT2G43010,AT1G66350,AT5G53160,AT5G08130,AT2G23340,AT2G04240,AT4G24210,AT1G19850,AT3G18040,AT3G61460,AT4G34000,AT2G15970,AT4G00710,AT1G46768,AT1G30330,AT2G26690,AT5G67160,AT5G47370,AT5G26230,AT4G23060,AT3G18490,AT1G50420,AT2G42580,AT4G34750,AT1G53885,AT4G17870,AT3G50750,AT5G27320,AT3G55120,AT3G11410,AT3G57040,AT3G19100,AT2G23430,AT1G26210,AT1G05690,AT1G12240,AT5G52310,AT5G17490,AT1G68360,AT2G16750,AT4G16515,AT2G26710,AT2G22840,AT2G42620,AT4G38470,AT1G51500,AT1G12820,AT1G75500,AT1G51940,AT3G22380,AT4G38850,AT5G18020,AT5G63470,AT4G14560,AT5G61590,AT1G19220,AT5G39860,AT5G12050,AT3G43670,AT1G70700,AT1G73590,AT5G10970"
"GO:BP","biological regulation","GO:0065007","false","3.2947469472820586e-11","10.482177935734411","5338","472","188","21899","AT2G18160,AT1G29950,AT2G01570,AT3G09770,AT4G40060,AT3G47620,AT2G23760,AT1G12110,AT2G31750,AT2G28350,AT3G16570,AT4G36870,AT5G60850,AT3G06590,AT5G67480,AT1G68670,AT3G04730,AT2G28550,AT5G53420,AT3G57800,AT4G30960,AT5G11060,AT5G15410,AT1G30490,AT2G02080,AT1G22530,AT3G59940,AT1G69160,AT5G43270,AT3G07360,AT1G47128,AT4G16141,AT1G51140,AT3G13040,AT5G19010,AT5G01520,AT3G52740,AT2G25450,AT1G68520,AT2G24762,AT2G31070,AT5G42750,AT3G63180,AT5G64620,AT1G66150,AT1G53510,AT1G22490,AT1G18810,AT4G32190,AT3G10525,AT3G17860,AT2G40350,AT5G25220,AT4G12290,AT2G43010,AT2G33480,AT5G65870,AT1G66350,AT3G49220,AT5G53160,AT5G08130,AT2G23340,AT1G51090,AT4G24210,AT2G03710,AT1G06040,AT5G60890,AT5G25110,AT1G19850,AT3G18040,AT2G30520,AT3G61460,AT2G04890,AT5G43630,AT4G20260,AT4G34000,AT2G28510,AT1G35560,AT3G46130,AT3G61590,AT4G23440,AT3G25717,AT1G18330,AT4G00710,AT1G46768,AT1G30330,AT5G21482,AT1G27050,AT4G31820,AT5G67160,AT3G27870,AT1G74840,AT5G47370,AT5G26230,AT2G34010,AT3G20270,AT5G10150,AT3G12320,AT1G50420,AT3G14310,AT5G16560,AT1G04770,AT5G51670,AT5G50950,AT5G66080,AT2G42580,AT2G45180,AT2G39705,AT4G17870,AT3G50750,AT5G27320,AT5G65640,AT5G05690,AT3G11410,AT1G25425,AT4G29190,AT3G57040,AT3G05640,AT4G36450,AT3G19100,AT2G23430,AT1G26210,AT3G24520,AT1G05690,AT1G12240,AT5G06980,AT5G52310,AT3G02990,AT5G17460,AT5G17490,AT1G68360,AT1G01030,AT3G05430,AT1G19000,AT2G16750,AT5G06510,AT4G00950,AT5G10930,AT1G26220,AT4G00870,AT4G16515,AT1G22740,AT2G44740,AT3G49930,AT2G36080,AT2G26710,AT2G22840,AT3G47600,AT2G16365,AT2G42620,AT3G15380,AT4G18390,AT1G12820,AT1G75500,AT1G51940,AT3G61150,AT3G59580,AT5G18650,AT2G32400,AT3G22380,AT2G42300,AT3G45430,AT1G52880,AT4G38850,AT3G10040,AT5G18020,AT5G63470,AT5G14280,AT4G14560,AT1G28230,AT5G01770,AT5G61590,AT2G25790,AT1G19220,AT2G34150,AT1G17920,AT5G39860,AT5G10570,AT1G69310,AT5G02760,AT1G27360,AT5G12050,AT1G70700,AT4G20140,AT1G73590,AT4G01510,AT5G10970,AT1G49130"
"GO:BP","regulation of biological process","GO:0050789","false","9.55869993189833e-11","10.019601171614806","5108","472","180","21899","AT2G18160,AT1G29950,AT2G01570,AT3G09770,AT4G40060,AT3G47620,AT2G23760,AT1G12110,AT2G28350,AT3G16570,AT4G36870,AT5G60850,AT3G06590,AT5G67480,AT1G68670,AT3G04730,AT2G28550,AT5G53420,AT3G57800,AT4G30960,AT5G11060,AT5G15410,AT1G30490,AT2G02080,AT3G59940,AT1G69160,AT5G43270,AT3G07360,AT1G47128,AT4G16141,AT1G51140,AT3G13040,AT5G19010,AT5G01520,AT3G52740,AT2G25450,AT1G68520,AT2G24762,AT2G31070,AT5G42750,AT3G63180,AT1G66150,AT1G53510,AT1G22490,AT1G18810,AT4G32190,AT3G10525,AT3G17860,AT2G40350,AT5G25220,AT4G12290,AT2G43010,AT2G33480,AT5G65870,AT1G66350,AT3G49220,AT5G53160,AT5G08130,AT2G23340,AT1G51090,AT4G24210,AT2G03710,AT1G06040,AT5G60890,AT5G25110,AT1G19850,AT3G18040,AT2G30520,AT3G61460,AT2G04890,AT5G43630,AT4G20260,AT4G34000,AT2G28510,AT1G35560,AT3G46130,AT3G61590,AT4G23440,AT3G25717,AT1G18330,AT4G00710,AT1G46768,AT1G30330,AT1G27050,AT4G31820,AT5G67160,AT1G74840,AT5G47370,AT5G26230,AT2G34010,AT3G20270,AT5G10150,AT3G12320,AT1G50420,AT3G14310,AT5G16560,AT1G04770,AT5G51670,AT5G50950,AT5G66080,AT2G42580,AT2G45180,AT2G39705,AT4G17870,AT3G50750,AT5G27320,AT5G65640,AT5G05690,AT3G11410,AT1G25425,AT4G29190,AT3G57040,AT3G05640,AT4G36450,AT3G19100,AT2G23430,AT1G26210,AT3G24520,AT1G05690,AT1G12240,AT5G06980,AT5G52310,AT3G02990,AT5G17460,AT5G17490,AT1G68360,AT1G01030,AT3G05430,AT1G19000,AT2G16750,AT5G06510,AT4G00950,AT5G10930,AT1G26220,AT4G00870,AT4G16515,AT1G22740,AT2G44740,AT3G49930,AT2G36080,AT2G22840,AT3G47600,AT2G16365,AT2G42620,AT3G15380,AT4G18390,AT1G12820,AT1G75500,AT1G51940,AT3G61150,AT3G59580,AT5G18650,AT2G32400,AT3G22380,AT2G42300,AT3G45430,AT1G52880,AT4G38850,AT3G10040,AT5G18020,AT5G63470,AT5G14280,AT4G14560,AT5G01770,AT5G61590,AT2G25790,AT1G19220,AT2G34150,AT1G17920,AT5G39860,AT5G10570,AT1G69310,AT5G02760,AT1G27360,AT5G12050,AT1G70700,AT4G20140,AT1G73590,AT5G10970,AT1G49130"
