"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:MF","sigma factor activity","GO:0016987","true","0.024201103590280073","1.6161648293815152","6","534","3","22791","AT2G36990,AT1G08540,AT1G64860"
"GO:MF","glycogen phosphorylase activity","GO:0008184","true","0.024201103590280073","1.6161648293815152","2","534","2","22791","AT3G29320,AT3G46970"
"GO:MF","transmembrane signaling receptor activity","GO:0004888","true","0.024201103590280073","1.6161648293815152","78","534","8","22791","AT4G35290,AT2G01830,AT2G41820,AT5G61350,AT4G02510,AT3G04690,AT2G01950,AT3G51480"
"GO:MF","1,4-alpha-oligoglucan phosphorylase activity","GO:0004645","false","0.024201103590280073","1.6161648293815152","2","534","2","22791","AT3G29320,AT3G46970"
"GO:MF","serine-type peptidase activity","GO:0008236","true","0.024201103590280073","1.6161648293815152","192","534","13","22791","AT2G22980,AT2G35780,AT5G38510,AT5G45650,AT2G24280,AT5G46390,AT4G30020,AT2G05920,AT5G44530,AT2G19170,AT4G20430,AT4G30610,AT1G20160"
"GO:MF","glycine dehydrogenase (decarboxylating) activity","GO:0004375","true","0.024201103590280073","1.6161648293815152","2","534","2","22791","AT2G26080,AT4G33010"
"GO:MF","fructose-bisphosphate aldolase activity","GO:0004332","true","0.024201103590280073","1.6161648293815152","8","534","3","22791","AT4G26520,AT2G21330,AT4G26530"
"GO:MF","mRNA binding","GO:0003729","true","0.024201103590280073","1.6161648293815152","1613","534","59","22791","AT5G04810,AT2G18940,AT5G55740,AT5G48910,AT5G02830,AT4G28080,AT3G09650,AT3G22150,AT1G15690,AT4G26530,AT2G13360,AT1G15290,AT4G31850,AT1G60000,AT2G35130,AT5G38430,AT1G44920,AT4G16390,AT1G01320,AT5G10690,AT1G23400,AT3G23070,AT1G68010,AT3G46610,AT3G18390,AT3G01370,AT3G51950,AT3G14415,AT1G62750,AT3G53460,AT3G60750,AT5G17790,AT5G38420,AT4G14510,AT3G63370,AT3G06980,AT3G02830,AT3G14330,AT3G14420,AT2G39730,AT1G17220,AT5G27270,AT4G09040,AT4G39620,AT5G57960,AT1G12900,AT3G03710,AT5G08720,AT2G26080,AT5G63420,AT1G70580,AT5G62670,AT4G33010,AT3G23700,AT1G10760,AT5G04140,AT3G17040,AT2G34620,AT1G11290"
"GO:MF","carbon-oxygen lyase activity, acting on polysaccharides","GO:0016837","false","0.029185296702989118","1.5348358872153616","33","534","5","22791","AT3G54920,AT5G63180,AT3G53190,AT5G48900,AT4G24780"
"GO:MF","nucleoside phosphate binding","GO:1901265","false","0.029185296702989118","1.5348358872153616","3123","534","99","22791","AT3G49670,AT4G00340,AT1G60800,AT4G24810,AT3G28040,AT1G62560,AT4G29720,AT3G12915,AT3G15354,AT3G62700,AT5G16000,AT4G30110,AT5G24155,AT4G34220,AT1G31770,AT2G36570,AT3G56370,AT5G14200,AT3G12610,AT4G24790,AT2G41820,AT1G27940,AT5G07180,AT3G02060,AT3G55630,AT1G32060,AT3G09650,AT5G53170,AT4G16390,AT5G16590,AT5G21930,AT1G26150,AT1G68010,AT1G26230,AT3G43600,AT1G65070,AT2G26730,AT3G14415,AT1G62750,AT1G07110,AT5G55540,AT3G10160,AT3G06980,AT5G10470,AT3G14420,AT3G19480,AT2G39730,AT1G17220,AT1G19920,AT3G10270,AT5G22800,AT3G03770,AT1G54820,AT5G57960,AT5G01920,AT1G05460,AT5G61480,AT3G22420,AT1G09750,AT4G32710,AT5G51560,AT2G20290,AT1G12900,AT5G65700,AT4G15810,AT4G31390,AT2G26080,AT5G26570,AT5G62670,AT3G24660,AT5G14210,AT1G30520,AT1G49580,AT5G61350,AT3G49650,AT5G51350,AT2G25840,AT1G10760,AT2G24230,AT3G50240,AT4G02510,AT5G06670,AT3G51740,AT5G58300,AT1G36180,AT1G11130,AT2G32410,AT5G18700,AT5G19210,AT3G04690,AT2G01950,AT5G01890,AT2G02780,AT2G40690,AT4G20940,AT3G24560,AT3G52910,AT4G36180,AT4G30520"
"GO:MF","electron transporter, transferring electrons within the cyclic electron transport pathway of photosynthesis activity","GO:0045156","true","0.029185296702989118","1.5348358872153616","9","534","3","22791","AT1G14150,AT3G01440,AT2G01918"
"GO:MF","nucleotide binding","GO:0000166","false","0.029185296702989118","1.5348358872153616","3123","534","99","22791","AT3G49670,AT4G00340,AT1G60800,AT4G24810,AT3G28040,AT1G62560,AT4G29720,AT3G12915,AT3G15354,AT3G62700,AT5G16000,AT4G30110,AT5G24155,AT4G34220,AT1G31770,AT2G36570,AT3G56370,AT5G14200,AT3G12610,AT4G24790,AT2G41820,AT1G27940,AT5G07180,AT3G02060,AT3G55630,AT1G32060,AT3G09650,AT5G53170,AT4G16390,AT5G16590,AT5G21930,AT1G26150,AT1G68010,AT1G26230,AT3G43600,AT1G65070,AT2G26730,AT3G14415,AT1G62750,AT1G07110,AT5G55540,AT3G10160,AT3G06980,AT5G10470,AT3G14420,AT3G19480,AT2G39730,AT1G17220,AT1G19920,AT3G10270,AT5G22800,AT3G03770,AT1G54820,AT5G57960,AT5G01920,AT1G05460,AT5G61480,AT3G22420,AT1G09750,AT4G32710,AT5G51560,AT2G20290,AT1G12900,AT5G65700,AT4G15810,AT4G31390,AT2G26080,AT5G26570,AT5G62670,AT3G24660,AT5G14210,AT1G30520,AT1G49580,AT5G61350,AT3G49650,AT5G51350,AT2G25840,AT1G10760,AT2G24230,AT3G50240,AT4G02510,AT5G06670,AT3G51740,AT5G58300,AT1G36180,AT1G11130,AT2G32410,AT5G18700,AT5G19210,AT3G04690,AT2G01950,AT5G01890,AT2G02780,AT2G40690,AT4G20940,AT3G24560,AT3G52910,AT4G36180,AT4G30520"
"GO:MF","disordered domain specific binding","GO:0097718","true","0.03705441796550527","1.431160004050286","3","534","2","22791","AT1G32060,AT2G47450"
"GO:MF","glycosaminoglycan binding","GO:0005539","false","0.03705441796550527","1.431160004050286","3","534","2","22791","AT1G21880,AT1G77630"
"GO:MF","phosphomethylethanolamine N-methyltransferase activity","GO:0052667","true","0.03705441796550527","1.431160004050286","3","534","2","22791","AT3G18000,AT1G73600"
"GO:MF","mRNA 5'-UTR binding","GO:0048027","false","0.03705441796550527","1.431160004050286","3","534","2","22791","AT3G02830,AT5G08720"
"GO:MF","isoamylase activity","GO:0019156","true","0.03705441796550527","1.431160004050286","3","534","2","22791","AT1G03310,AT2G39930"
"GO:MF","protein kinase activity","GO:0004672","true","0.03705441796550527","1.431160004050286","1105","534","42","22791","AT3G49670,AT4G00340,AT1G60800,AT4G24810,AT3G28040,AT3G15354,AT5G16000,AT4G34220,AT2G01830,AT2G36570,AT3G56370,AT2G41820,AT5G07180,AT5G16590,AT1G26150,AT2G26730,AT3G03770,AT1G54820,AT5G01920,AT5G61480,AT3G22420,AT4G32710,AT5G51560,AT5G65700,AT4G31390,AT3G24660,AT5G14210,AT1G49580,AT5G61350,AT5G51350,AT2G24230,AT3G51740,AT5G58300,AT1G11130,AT5G18700,AT3G04690,AT2G01950,AT5G01890,AT2G02780,AT4G20940,AT4G36180,AT4G30520"
"GO:MF","phosphoethanolamine N-methyltransferase activity","GO:0000234","true","0.03705441796550527","1.431160004050286","3","534","2","22791","AT3G18000,AT1G73600"
"GO:MF","polysaccharide binding","GO:0030247","false","0.03897227029721364","1.4092442940063101","95","534","8","22791","AT1G07110,AT2G40840,AT2G04270,AT1G11720,AT5G26570,AT3G58100,AT3G44990,AT1G18650"
"GO:MF","signaling receptor activity","GO:0038023","false","0.04137640681227974","1.3832472268011569","142","534","10","22791","AT1G60800,AT4G35290,AT2G01830,AT2G41820,AT5G61350,AT4G02510,AT3G04690,AT2G01950,AT3G51480,AT4G30520"
"GO:MF","molecular transducer activity","GO:0060089","false","0.0455159976062913","1.3418359340893444","169","534","11","22791","AT1G60800,AT2G41310,AT4G35290,AT2G01830,AT2G41820,AT5G61350,AT4G02510,AT3G04690,AT2G01950,AT3G51480,AT4G30520"
"GO:BP","photosynthesis","GO:0015979","true","2.2455786273904155e-13","12.648671733812598","281","455","34","21899","AT4G25910,AT3G15095,AT4G35440,AT1G32060,AT1G19150,AT2G28605,AT1G54500,AT5G38430,AT1G68890,AT5G21930,AT1G55370,AT1G14150,AT3G46610,AT3G01440,AT1G64770,AT3G60750,AT5G52100,AT3G16250,AT5G38420,AT3G17170,AT5G35220,AT1G64860,AT5G01920,AT2G01590,AT3G05410,AT4G30720,AT1G60600,AT1G12900,AT2G15820,AT5G08720,AT4G31390,AT5G27390,AT2G01918,AT5G44660"
"GO:BP","photosynthesis, light reaction","GO:0019684","false","3.6011674053764003e-11","10.443556689364252","146","455","23","21899","AT4G25910,AT3G15095,AT4G35440,AT1G19150,AT1G54500,AT1G68890,AT5G21930,AT1G55370,AT1G14150,AT3G46610,AT3G01440,AT1G64770,AT5G52100,AT3G16250,AT5G35220,AT5G01920,AT2G01590,AT1G60600,AT2G15820,AT5G08720,AT4G31390,AT2G01918,AT5G44660"
"GO:BP","plastid organization","GO:0009657","true","4.701143397806084e-9","8.3277965014333","261","455","27","21899","AT1G42550,AT4G38160,AT5G56860,AT3G19570,AT5G55580,AT4G35440,AT5G22640,AT4G31850,AT1G21600,AT4G16390,AT3G25690,AT3G46610,AT1G62750,AT5G17790,AT2G04270,AT5G10470,AT5G35220,AT5G02250,AT1G08540,AT1G50840,AT5G53860,AT2G26840,AT1G44000,AT4G31390,AT5G63420,AT3G17040,AT3G24560"
"GO:BP","chloroplast RNA processing","GO:0031425","true","1.4653979715416953e-8","7.834044413963151","25","455","10","21899","AT2G35130,AT4G16390,AT2G04270,AT3G63370,AT2G41720,AT5G27270,AT3G18110,AT3G03710,AT2G15820,AT5G08720"
"GO:BP","metabolic process","GO:0008152","false","6.449451450291858e-8","7.190477222146479","12625","455","326","21899","AT5G04810,AT3G49670,AT4G00340,AT4G25910,AT4G36540,AT5G55740,AT1G60800,AT4G26520,AT3G15095,AT4G38160,AT5G07690,AT1G49010,AT4G24810,AT3G28040,AT2G41310,AT1G62560,AT4G29720,AT3G12915,AT5G19530,AT5G48910,AT1G04240,AT3G15354,AT5G56860,AT3G54920,AT5G61420,AT5G09820,AT5G16000,AT3G15570,AT5G60050,AT1G30530,AT5G24155,AT4G34220,AT5G56590,AT2G01830,AT1G31173,AT1G72810,AT4G27030,AT5G15310,AT4G13770,AT3G21870,AT2G36570,AT1G76110,AT3G58990,AT2G43200,AT5G58480,AT4G17770,AT5G55580,AT1G16410,AT2G22980,AT3G56370,AT5G23010,AT4G12030,AT1G65590,AT4G01130,AT4G35440,AT5G14200,AT5G07700,AT3G12610,AT2G43100,AT1G14350,AT5G63180,AT2G42200,AT3G19710,AT4G24790,AT1G78370,AT5G44680,AT1G13250,AT4G10120,AT2G41820,AT5G07180,AT5G57780,AT1G08390,AT3G18850,AT3G16910,AT1G74850,AT1G74070,AT3G55630,AT1G32060,AT3G09650,AT2G21330,AT1G03310,AT3G22150,AT1G15690,AT3G16260,AT2G29630,AT4G26530,AT2G13360,AT1G19150,AT5G46580,AT4G34830,AT2G28605,AT1G54500,AT2G35780,AT4G31850,AT5G53170,AT2G35130,AT1G21600,AT5G38510,AT5G38430,AT4G16390,AT1G68890,AT1G01320,AT3G56040,AT5G16590,AT5G21930,AT1G23400,AT1G55370,AT3G23070,AT2G30390,AT1G26150,AT1G68010,AT3G62750,AT5G23570,AT1G26230,AT1G14150,AT3G43600,AT3G46610,AT2G36990,AT3G18390,AT3G01370,AT1G65070,AT2G26730,AT3G01440,AT3G14415,AT5G45650,AT1G62750,AT3G53460,AT1G07110,AT1G64770,AT3G60750,AT4G00370,AT2G24280,AT5G52100,AT4G13250,AT5G17790,AT5G07900,AT5G57030,AT2G40840,AT3G16250,AT3G10160,AT5G38420,AT2G04270,AT4G14510,AT3G29320,AT3G63370,AT3G02830,AT3G17170,AT3G14330,AT2G41720,AT3G46970,AT5G35220,AT3G14420,AT3G19480,AT2G37630,AT5G02250,AT3G14980,AT5G54770,AT1G08540,AT3G14210,AT1G17220,AT5G27270,AT3G18110,AT5G52010,AT5G20280,AT5G45300,AT1G19920,AT3G10270,AT5G22800,AT4G12750,AT3G03770,AT5G13980,AT1G54820,AT4G18240,AT2G39930,AT1G50840,AT5G46390,AT1G67660,AT4G30020,AT5G01930,AT1G64860,AT4G25080,AT2G05920,AT5G01920,AT2G01590,AT1G05460,AT5G61480,AT1G12860,AT3G22420,AT2G26840,AT1G58520,AT2G24120,AT3G05410,AT1G60550,AT1G44000,AT4G30720,AT2G03140,AT5G08370,AT1G33170,AT1G09750,AT4G32710,AT1G71695,AT1G60600,AT2G34710,AT5G51560,AT1G12900,AT5G64380,AT3G03710,AT5G65700,AT1G15165,AT2G15820,AT5G08720,AT1G11720,AT5G37020,AT4G01460,AT5G44530,AT4G39120,AT4G31390,AT2G26080,AT5G26570,AT1G66140,AT5G63420,AT3G48430,AT5G04060,AT1G70580,AT2G19170,AT1G67690,AT3G18870,AT5G27390,AT3G24660,AT5G14210,AT2G27040,AT4G33010,AT1G30520,AT1G55350,AT3G23700,AT1G49580,AT3G61950,AT5G61350,AT2G43360,AT3G53190,AT1G29410,AT5G51350,AT2G01918,AT2G25840,AT5G13000,AT1G10760,AT3G18090,AT2G24230,AT1G29660,AT4G20430,AT3G06140,AT5G04140,AT3G18000,AT2G38230,AT4G24670,AT3G55160,AT5G05580,AT3G05180,AT3G54720,AT3G51740,AT5G58300,AT3G48610,AT3G17040,AT5G04230,AT3G20440,AT4G25420,AT1G36180,AT2G18230,AT2G34620,AT1G11130,AT2G32410,AT5G18700,AT5G04050,AT5G19730,AT4G30610,AT1G80170,AT3G23210,AT5G53900,AT1G80050,AT1G60590,AT5G65410,AT2G42380,AT2G24350,AT3G04690,AT2G01950,AT4G37110,AT4G14090,AT1G52150,AT1G73600,AT3G44990,AT5G01890,AT2G02780,AT2G45970,AT1G68540,AT2G36980,AT1G68940,AT2G40690,AT4G20940,AT3G24560,AT1G12300,AT1G15080,AT2G30420,AT1G45191,AT4G39770,AT3G52910,AT4G04370,AT2G28050,AT4G36180,AT2G22810,AT5G44660,AT4G00050,AT1G11290,AT5G38140,AT5G48900,AT1G15550,AT4G30520,AT1G46480,AT3G45940,AT5G42040,AT1G12244,AT4G24780,AT4G25470,AT2G27420,AT3G54390,AT2G34060,AT1G20160"
"GO:BP","glucosinolate biosynthetic process","GO:0019761","true","6.449451450291858e-8","7.190477222146479","50","455","12","21899","AT5G07690,AT1G62560,AT5G61420,AT4G13770,AT3G58990,AT1G16410,AT5G23010,AT4G12030,AT5G14200,AT5G07700,AT2G43100,AT3G19710"
"GO:BP","S-glycoside biosynthetic process","GO:0016144","false","6.449451450291858e-8","7.190477222146479","50","455","12","21899","AT5G07690,AT1G62560,AT5G61420,AT4G13770,AT3G58990,AT1G16410,AT5G23010,AT4G12030,AT5G14200,AT5G07700,AT2G43100,AT3G19710"
"GO:BP","glycosyl compound biosynthetic process","GO:1901659","false","6.449451450291858e-8","7.190477222146479","61","455","13","21899","AT5G07690,AT1G62560,AT5G61420,AT4G13770,AT3G58990,AT1G16410,AT5G23010,AT4G12030,AT5G14200,AT5G07700,AT2G43100,AT3G19710,AT1G80050"
"GO:BP","glycosinolate biosynthetic process","GO:0019758","false","6.449451450291858e-8","7.190477222146479","50","455","12","21899","AT5G07690,AT1G62560,AT5G61420,AT4G13770,AT3G58990,AT1G16410,AT5G23010,AT4G12030,AT5G14200,AT5G07700,AT2G43100,AT3G19710"
"GO:BP","chloroplast organization","GO:0009658","false","1.0963704771662949e-7","6.960042667565589","192","455","21","21899","AT1G42550,AT4G38160,AT5G56860,AT3G19570,AT5G55580,AT5G22640,AT1G21600,AT4G16390,AT3G25690,AT1G62750,AT5G17790,AT2G04270,AT5G10470,AT5G35220,AT5G02250,AT1G08540,AT2G26840,AT1G44000,AT4G31390,AT5G63420,AT3G24560"
"GO:BP","carbohydrate metabolic process","GO:0005975","true","2.3233225554285295e-7","6.6338904913112255","1098","455","55","21899","AT4G26520,AT5G07690,AT3G54920,AT5G61420,AT5G56590,AT5G58480,AT4G17770,AT1G65590,AT5G07700,AT5G63180,AT1G13250,AT4G10120,AT3G16910,AT1G32060,AT2G21330,AT1G03310,AT1G15690,AT4G26530,AT5G38430,AT1G01320,AT1G55370,AT3G62750,AT1G07110,AT1G64770,AT3G60750,AT2G40840,AT5G38420,AT3G29320,AT3G46970,AT5G20280,AT5G45300,AT5G13980,AT4G18240,AT2G39930,AT5G08370,AT1G12900,AT5G64380,AT3G03710,AT1G11720,AT5G26570,AT3G53190,AT5G13000,AT1G10760,AT3G20440,AT2G18230,AT5G19730,AT1G80170,AT1G60590,AT3G44990,AT2G40690,AT1G45191,AT4G39770,AT5G48900,AT3G45940,AT4G24780"
"GO:BP","sulfur compound biosynthetic process","GO:0044272","false","0.0000012019989981029734","5.92009589432873","162","455","18","21899","AT5G07690,AT1G62560,AT5G61420,AT4G13770,AT3G58990,AT1G16410,AT5G23010,AT4G12030,AT5G14200,AT5G07700,AT2G43100,AT3G19710,AT2G29630,AT3G56040,AT5G54770,AT1G19920,AT2G43360,AT1G36180"
"GO:BP","chloroplast mRNA processing","GO:0010239","false","0.0000020439641268294294","5.689526730678589","10","455","6","21899","AT2G35130,AT2G04270,AT2G41720,AT5G27270,AT2G15820,AT5G08720"
"GO:BP","glycosinolate metabolic process","GO:0019757","false","0.0000036114928778435965","5.442313237266731","104","455","14","21899","AT5G07690,AT1G62560,AT5G61420,AT4G13770,AT3G58990,AT1G16410,AT5G23010,AT4G12030,AT5G14200,AT5G07700,AT2G43100,AT3G19710,AT3G14210,AT1G66140"
"GO:BP","glucosinolate metabolic process","GO:0019760","false","0.0000036114928778435965","5.442313237266731","104","455","14","21899","AT5G07690,AT1G62560,AT5G61420,AT4G13770,AT3G58990,AT1G16410,AT5G23010,AT4G12030,AT5G14200,AT5G07700,AT2G43100,AT3G19710,AT3G14210,AT1G66140"
"GO:BP","S-glycoside metabolic process","GO:0016143","false","0.0000036114928778435965","5.442313237266731","104","455","14","21899","AT5G07690,AT1G62560,AT5G61420,AT4G13770,AT3G58990,AT1G16410,AT5G23010,AT4G12030,AT5G14200,AT5G07700,AT2G43100,AT3G19710,AT3G14210,AT1G66140"
"GO:BP","photosynthetic electron transport chain","GO:0009767","false","0.000010101843856558181","4.99559934862898","52","455","10","21899","AT5G21930,AT1G55370,AT1G14150,AT3G01440,AT1G64770,AT3G16250,AT2G01590,AT1G60600,AT4G31390,AT2G01918"
